date,MDB,isPartial
2018-06-09,38,False
2018-06-10,36,False
2018-06-11,57,False
2018-06-12,58,False
2018-06-13,67,False
2018-06-14,65,False
2018-06-15,49,False
2018-06-16,34,False
2018-06-17,26,False
2018-06-18,62,False
2018-06-19,54,False
2018-06-20,54,False
2018-06-21,59,False
2018-06-22,55,False
2018-06-23,30,False
2018-06-24,30,False
2018-06-25,59,False
2018-06-26,58,False
2018-06-27,66,False
2018-06-28,62,False
2018-06-29,63,False
2018-06-30,27,False
2018-07-01,9,False
2018-07-02,16,False
2018-07-03,23,False
2018-07-04,20,False
2018-07-05,22,False
2018-07-06,18,False
2018-07-07,10,False
2018-07-08,11,False
2018-07-09,22,False
2018-07-10,19,False
2018-07-11,17,False
2018-07-12,19,False
2018-07-13,19,False
2018-07-14,10,False
2018-07-15,8,False
2018-07-16,16,False
2018-07-17,18,False
2018-07-18,22,False
2018-07-19,21,False
2018-07-20,18,False
2018-07-21,11,False
2018-07-22,11,False
2018-07-23,18,False
2018-07-24,19,False
2018-07-25,20,False
2018-07-26,19,False
2018-07-27,14,False
2018-07-28,15,False
2018-07-29,12,False
2018-07-30,21,False
2018-07-31,22,False
2018-08-01,19,False
2018-08-02,23,False
2018-08-03,28,False
2018-08-04,20,False
2018-08-05,22,False
2018-08-06,31,False
2018-08-07,29,False
2018-08-08,21,False
2018-08-09,23,False
2018-08-10,27,False
2018-08-11,13,False
2018-08-12,10,False
2018-08-13,17,False
2018-08-14,20,False
2018-08-15,20,False
2018-08-16,23,False
2018-08-17,19,False
2018-08-18,12,False
2018-08-19,13,False
2018-08-20,24,False
2018-08-21,25,False
2018-08-22,24,False
2018-08-23,22,False
2018-08-24,19,False
2018-08-25,15,False
2018-08-26,12,False
2018-08-27,21,False
2018-08-28,22,False
2018-08-29,24,False
2018-08-30,21,False
2018-08-31,19,False
2018-09-01,17,False
2018-09-02,15,False
2018-09-03,23,False
2018-09-04,27,False
2018-09-05,30,False
2018-09-06,27,False
2018-09-07,24,False
2018-09-08,15,False
2018-09-09,14,False
2018-09-10,27,False
2018-09-11,29,False
2018-09-12,27,False
2018-09-13,33,False
2018-09-14,30,False
2018-09-15,19,False
2018-09-16,16,False
2018-09-17,29,False
2018-09-18,26,False
2018-09-19,31,False
2018-09-20,28,False
2018-09-21,22,False
2018-09-22,17,False
2018-09-23,15,False
2018-09-24,24,False
2018-09-25,27,False
2018-09-26,33,False
2018-09-27,27,False
2018-09-28,25,False
2018-09-29,18,False
2018-09-30,19,False
2018-10-01,28,False
2018-10-02,31,False
2018-10-03,38,False
2018-10-04,35,False
2018-10-05,38,False
2018-10-06,48,False
2018-10-07,100,False
2018-10-08,68,False
2018-10-09,38,False
2018-10-10,29,False
2018-10-11,32,False
2018-10-12,25,False
2018-10-13,14,False
2018-10-14,16,False
2018-10-15,27,False
2018-10-16,22,False
2018-10-17,23,False
2018-10-18,26,False
2018-10-19,18,False
2018-10-20,12,False
2018-10-21,14,False
2018-10-22,22,False
2018-10-23,22,False
2018-10-24,21,False
2018-10-25,21,False
2018-10-26,20,False
2018-10-27,12,False
2018-10-28,32,False
2018-10-29,25,False
2018-10-30,23,False
2018-10-31,22,False
2018-11-01,18,False
2018-11-02,16,False
2018-11-03,14,False
2018-11-04,11,False
2018-11-05,19,False
2018-11-06,21,False
2018-11-07,22,False
2018-11-08,21,False
2018-11-09,28,False
2018-11-10,14,False
2018-11-11,12,False
2018-11-12,20,False
2018-11-13,20,False
2018-11-14,19,False
2018-11-15,20,False
2018-11-16,17,False
2018-11-17,11,False
2018-11-18,11,False
2018-11-19,20,False
2018-11-20,22,False
2018-11-21,19,False
2018-11-22,21,False
2018-11-23,17,False
2018-11-24,11,False
2018-11-25,12,False
2018-11-26,20,False
2018-11-27,18,False
2018-11-28,18,False
2018-11-29,26,False
2018-11-30,21,False
2018-12-01,12,False
2018-12-02,12,False
2018-12-03,18,False
2018-12-04,21,False
2018-12-05,20,False
2018-12-06,23,False
2018-12-07,21,False
2018-12-08,12,False
2018-12-09,11,False
2018-12-10,18,False
2018-12-11,18,False
2018-12-12,20,False
2018-12-13,18,False
2018-12-14,17,False
2018-12-15,10,False
2018-12-16,9,False
2018-12-17,20,False
2018-12-18,22,False
2018-12-19,19,False
2018-12-20,19,False
2018-12-21,19,False
2018-12-22,9,False
2018-12-23,11,False
2018-12-24,11,False
2018-12-25,14,False
2018-12-26,16,False
2018-12-27,15,False
2018-12-28,14,False
2018-12-29,12,False
2018-12-30,10,False
2018-12-31,11,False
2019-01-01,26,False
2019-01-02,54,False
2019-01-03,51,False
2019-01-04,56,False
2019-01-05,38,False
2019-01-06,31,False
2019-01-07,65,False
2019-01-08,59,False
2019-01-09,63,False
2019-01-10,85,False
2019-01-11,76,False
2019-01-12,38,False
2019-01-13,29,False
2019-01-14,67,False
2019-01-15,61,False
2019-01-16,63,False
2019-01-17,58,False
2019-01-18,70,False
2019-01-19,41,False
2019-01-20,31,False
2019-01-21,56,False
2019-01-22,66,False
2019-01-23,66,False
2019-01-24,52,False
2019-01-25,59,False
2019-01-26,39,False
2019-01-27,36,False
2019-01-28,58,False
2019-01-29,64,False
2019-01-30,71,False
2019-01-31,78,False
2019-02-01,71,False
2019-02-02,47,False
2019-02-03,52,False
2019-02-04,57,False
2019-02-05,70,False
2019-02-06,63,False
2019-02-07,66,False
2019-02-08,55,False
2019-02-09,39,False
2019-02-10,26,False
2019-02-11,61,False
2019-02-12,65,False
2019-02-13,64,False
2019-02-14,72,False
2019-02-15,60,False
2019-02-16,30,False
2019-02-17,31,False
2019-02-18,58,False
2019-02-19,68,False
2019-02-20,64,False
2019-02-21,65,False
2019-02-22,62,False
2019-02-23,37,False
2019-02-24,35,False
2019-02-25,62,False
2019-02-26,65,False
2019-02-27,58,False
2019-02-28,63,False
2019-03-01,57,False
2019-03-02,32,False
2019-03-03,29,False
2019-03-04,55,False
2019-03-05,58,False
2019-03-06,66,False
2019-03-07,64,False
2019-03-08,60,False
2019-03-09,34,False
2019-03-10,33,False
2019-03-11,57,False
2019-03-12,64,False
2019-03-13,83,False
2019-03-14,95,False
2019-03-15,64,False
2019-03-16,36,False
2019-03-17,37,False
2019-03-18,63,False
2019-03-19,71,False
2019-03-20,66,False
2019-03-21,100,False
2019-03-22,85,False
2019-03-23,41,False
2019-03-24,36,False
2019-03-25,69,False
2019-03-26,78,False
2019-03-27,62,False
2019-03-28,71,False
2019-03-29,65,False
2019-03-30,32,False
2019-03-31,29,False
2019-04-01,54,False
2019-04-02,57,False
2019-04-03,74,False
2019-04-04,75,False
2019-04-05,63,False
2019-04-06,37,False
2019-04-07,32,False
2019-04-08,55,False
2019-04-09,60,False
2019-04-10,63,False
2019-04-11,61,False
2019-04-12,63,False
2019-04-13,33,False
2019-04-14,33,False
2019-04-15,56,False
2019-04-16,52,False
2019-04-17,62,False
2019-04-18,63,False
2019-04-19,52,False
2019-04-20,27,False
2019-04-21,23,False
2019-04-22,49,False
2019-04-23,58,False
2019-04-24,53,False
2019-04-25,56,False
2019-04-26,54,False
2019-04-27,32,False
2019-04-28,23,False
2019-04-29,49,False
2019-04-30,52,False
2019-05-01,49,False
2019-05-02,62,False
2019-05-03,56,False
2019-05-04,26,False
2019-05-05,21,False
2019-05-06,52,False
2019-05-07,74,False
2019-05-08,59,False
2019-05-09,66,False
2019-05-10,51,False
2019-05-11,28,False
2019-05-12,33,False
2019-05-13,65,False
2019-05-14,60,False
2019-05-15,64,False
2019-05-16,53,False
2019-05-17,62,False
2019-05-18,28,False
2019-05-19,29,False
2019-05-20,53,False
2019-05-21,62,False
2019-05-22,66,False
2019-05-23,60,False
2019-05-24,47,False
2019-05-25,39,False
2019-05-26,38,False
2019-05-27,61,False
2019-05-28,58,False
2019-05-29,61,False
2019-05-30,52,False
2019-05-31,48,False
2019-06-01,46,False
2019-06-02,41,False
2019-06-03,56,False
2019-06-04,77,False
2019-06-05,92,False
2019-06-06,85,False
2019-06-07,84,False
2019-06-08,39,False
2019-06-09,39,False
2019-06-10,70,False
2019-06-11,66,False
2019-06-12,64,False
2019-06-13,64,False
2019-06-14,74,False
2019-06-15,39,False
2019-06-16,45,False
2019-06-17,63,False
2019-06-18,55,False
2019-06-19,66,False
2019-06-20,67,False
2019-06-21,64,False
2019-06-22,34,False
2019-06-23,34,False
2019-06-24,67,False
2019-06-25,71,False
2019-06-26,66,False
2019-06-27,72,False
2019-06-28,73,False
2019-06-29,31,False
2019-06-30,26,False
2019-07-01,68,False
2019-07-02,74,False
2019-07-03,62,False
2019-07-04,58,False
2019-07-05,65,False
2019-07-06,34,False
2019-07-07,34,False
2019-07-08,63,False
2019-07-09,70,False
2019-07-10,69,False
2019-07-11,66,False
2019-07-12,70,False
2019-07-13,33,False
2019-07-14,35,False
2019-07-15,63,False
2019-07-16,66,False
2019-07-17,65,False
2019-07-18,66,False
2019-07-19,59,False
2019-07-20,32,False
2019-07-21,40,False
2019-07-22,54,False
2019-07-23,57,False
2019-07-24,58,False
2019-07-25,58,False
2019-07-26,46,False
2019-07-27,33,False
2019-07-28,27,False
2019-07-29,64,False
2019-07-30,78,False
2019-07-31,65,False
2019-08-01,61,False
2019-08-02,49,False
2019-08-03,33,False
2019-08-04,24,False
2019-08-05,57,False
2019-08-06,65,False
2019-08-07,59,False
2019-08-08,62,False
2019-08-09,58,False
2019-08-10,33,False
2019-08-11,25,False
2019-08-12,57,False
2019-08-13,58,False
2019-08-14,58,False
2019-08-15,61,False
2019-08-16,49,False
2019-08-17,35,False
2019-08-18,36,False
2019-08-19,61,False
2019-08-20,65,False
2019-08-21,68,False
2019-08-22,74,False
2019-08-23,54,False
2019-08-24,40,False
2019-08-25,33,False
2019-08-26,65,False
2019-08-27,70,False
2019-08-28,66,False
2019-08-29,63,False
2019-08-30,58,False
2019-08-31,29,False
2019-09-01,30,False
2019-09-02,47,False
2019-09-03,74,False
2019-09-04,100,False
2019-09-05,82,False
2019-09-06,72,False
2019-09-07,38,False
2019-09-08,32,False
2019-09-09,78,False
2019-09-10,75,False
2019-09-11,76,False
2019-09-12,77,False
2019-09-13,73,False
2019-09-14,41,False
2019-09-15,37,False
2019-09-16,69,False
2019-09-17,75,False
2019-09-18,66,False
2019-09-19,65,False
2019-09-20,55,False
2019-09-21,30,False
2019-09-22,37,False
2019-09-23,55,False
2019-09-24,76,False
2019-09-25,73,False
2019-09-26,74,False
2019-09-27,71,False
2019-09-28,45,False
2019-09-29,34,False
2019-09-30,66,False
2019-10-01,66,False
2019-10-02,65,False
2019-10-03,72,False
2019-10-04,48,False
2019-10-05,39,False
2019-10-06,41,False
2019-10-07,83,False
2019-10-08,60,False
2019-10-09,71,False
2019-10-10,64,False
2019-10-11,60,False
2019-10-12,24,False
2019-10-13,33,False
2019-10-14,60,False
2019-10-15,59,False
2019-10-16,66,False
2019-10-17,84,False
2019-10-18,72,False
2019-10-19,45,False
2019-10-20,38,False
2019-10-21,73,False
2019-10-22,67,False
2019-10-23,78,False
2019-10-24,82,False
2019-10-25,65,False
2019-10-26,46,False
2019-10-27,32,False
2019-10-28,56,False
2019-10-29,67,False
2019-10-30,64,False
2019-10-31,66,False
2019-11-01,52,False
2019-11-02,39,False
2019-11-03,42,False
2019-11-04,61,False
2019-11-05,62,False
2019-11-06,61,False
2019-11-07,78,False
2019-11-08,71,False
2019-11-09,35,False
2019-11-10,33,False
2019-11-11,68,False
2019-11-12,81,False
2019-11-13,77,False
2019-11-14,67,False
2019-11-15,62,False
2019-11-16,32,False
2019-11-17,31,False
2019-11-18,72,False
2019-11-19,72,False
2019-11-20,68,False
2019-11-21,73,False
2019-11-22,52,False
2019-11-23,38,False
2019-11-24,37,False
2019-11-25,58,False
2019-11-26,68,False
2019-11-27,63,False
2019-11-28,67,False
2019-11-29,56,False
2019-11-30,36,False
2019-12-01,29,False
2019-12-02,59,False
2019-12-03,61,False
2019-12-04,58,False
2019-12-05,58,False
2019-12-06,69,False
2019-12-07,35,False
2019-12-08,34,False
2019-12-09,74,False
2019-12-10,92,False
2019-12-11,83,False
2019-12-12,66,False
2019-12-13,66,False
2019-12-14,38,False
2019-12-15,31,False
2019-12-16,70,False
2019-12-17,69,False
2019-12-18,68,False
2019-12-19,67,False
2019-12-20,61,False
2019-12-21,34,False
2019-12-22,32,False
2019-12-23,48,False
2019-12-24,46,False
2019-12-25,40,False
2019-12-26,48,False
2019-12-27,48,False
2019-12-28,30,False
2019-12-29,28,False
2019-12-30,43,False
2019-12-31,39,False
2020-01-01,32,False
2020-01-02,71,False
2020-01-03,62,False
2020-01-04,36,False
2020-01-05,43,False
2020-01-06,69,False
2020-01-07,74,False
2020-01-08,79,False
2020-01-09,95,False
2020-01-10,76,False
2020-01-11,40,False
2020-01-12,42,False
2020-01-13,62,False
2020-01-14,73,False
2020-01-15,82,False
2020-01-16,85,False
2020-01-17,63,False
2020-01-18,44,False
2020-01-19,40,False
2020-01-20,73,False
2020-01-21,71,False
2020-01-22,82,False
2020-01-23,83,False
2020-01-24,68,False
2020-01-25,46,False
2020-01-26,41,False
2020-01-27,73,False
2020-01-28,74,False
2020-01-29,82,False
2020-01-30,98,False
2020-01-31,83,False
2020-02-01,39,False
2020-02-02,42,False
2020-02-03,78,False
2020-02-04,84,False
2020-02-05,80,False
2020-02-06,92,False
2020-02-07,73,False
2020-02-08,48,False
2020-02-09,47,False
2020-02-10,78,False
2020-02-11,91,False
2020-02-12,88,False
2020-02-13,82,False
2020-02-14,76,False
2020-02-15,43,False
2020-02-16,40,False
2020-02-17,73,False
2020-02-18,94,False
2020-02-19,89,False
2020-02-20,73,False
2020-02-21,69,False
2020-02-22,41,False
2020-02-23,55,False
2020-02-24,95,False
2020-02-25,83,False
2020-02-26,83,False
2020-02-27,79,False
2020-02-28,71,False
2020-02-29,43,False
2020-03-01,43,False
2020-03-02,79,False
2020-03-03,80,False
2020-03-04,87,False
2020-03-05,83,False
2020-03-06,91,False
2020-03-07,46,False
2020-03-08,43,False
2020-03-09,74,False
2020-03-10,91,False
2020-03-11,72,False
2020-03-12,75,False
2020-03-13,76,False
2020-03-14,46,False
2020-03-15,43,False
2020-03-16,72,False
2020-03-17,83,False
2020-03-18,78,False
2020-03-19,66,False
2020-03-20,62,False
2020-03-21,41,False
2020-03-22,44,False
2020-03-23,67,False
2020-03-24,73,False
2020-03-25,66,False
2020-03-26,69,False
2020-03-27,59,False
2020-03-28,45,False
2020-03-29,49,False
2020-03-30,78,False
2020-03-31,66,False
2020-04-01,62,False
2020-04-02,66,False
2020-04-03,77,False
2020-04-04,56,False
2020-04-05,48,False
2020-04-06,66,False
2020-04-07,66,False
2020-04-08,55,False
2020-04-09,56,False
2020-04-10,57,False
2020-04-11,46,False
2020-04-12,40,False
2020-04-13,62,False
2020-04-14,58,False
2020-04-15,68,False
2020-04-16,65,False
2020-04-17,68,False
2020-04-18,47,False
2020-04-19,52,False
2020-04-20,72,False
2020-04-21,69,False
2020-04-22,78,False
2020-04-23,76,False
2020-04-24,61,False
2020-04-25,48,False
2020-04-26,46,False
2020-04-27,68,False
2020-04-28,68,False
2020-04-29,67,False
2020-04-30,59,False
2020-05-01,52,False
2020-05-02,42,False
2020-05-03,37,False
2020-05-04,68,False
2020-05-05,57,False
2020-05-06,72,False
2020-05-07,67,False
2020-05-08,57,False
2020-05-09,54,False
2020-05-10,50,False
2020-05-11,93,False
2020-05-12,86,False
2020-05-13,81,False
2020-05-14,86,False
2020-05-15,75,False
2020-05-16,45,False
2020-05-17,48,False
2020-05-18,82,False
2020-05-19,78,False
2020-05-20,77,False
2020-05-21,69,False
2020-05-22,77,False
2020-05-23,53,False
2020-05-24,47,False
2020-05-25,68,False
2020-05-26,81,False
2020-05-27,76,False
2020-05-28,78,False
2020-05-29,74,False
2020-05-30,56,False
2020-05-31,43,False
2020-06-01,66,False
2020-06-02,79,False
2020-06-03,67,False
2020-06-04,100,False
2020-06-05,95,False
2020-06-06,56,False
2020-06-07,50,False
2020-06-08,74,False
2020-06-09,83,False
2020-06-10,81,False
2020-06-11,74,False
2020-06-12,78,False
2020-06-13,39,False
2020-06-14,38,False
2020-06-15,78,False
2020-06-16,77,False
2020-06-17,84,False
2020-06-18,74,False
2020-06-19,82,False
2020-06-20,45,False
2020-06-21,44,False
2020-06-22,80,False
2020-06-23,81,False
2020-06-24,73,False
2020-06-25,70,False
2020-06-26,66,False
2020-06-27,42,False
2020-06-28,45,False
2020-06-29,70,False
2020-06-30,82,False
2020-07-01,25,False
2020-07-02,26,False
2020-07-03,23,False
2020-07-04,16,False
2020-07-05,14,False
2020-07-06,21,False
2020-07-07,22,False
2020-07-08,25,False
2020-07-09,24,False
2020-07-10,19,False
2020-07-11,12,False
2020-07-12,12,False
2020-07-13,22,False
2020-07-14,24,False
2020-07-15,23,False
2020-07-16,26,False
2020-07-17,21,False
2020-07-18,16,False
2020-07-19,14,False
2020-07-20,25,False
2020-07-21,22,False
2020-07-22,21,False
2020-07-23,19,False
2020-07-24,24,False
2020-07-25,16,False
2020-07-26,14,False
2020-07-27,24,False
2020-07-28,31,False
2020-07-29,28,False
2020-07-30,23,False
2020-07-31,23,False
2020-08-01,16,False
2020-08-02,13,False
2020-08-03,24,False
2020-08-04,22,False
2020-08-05,22,False
2020-08-06,23,False
2020-08-07,22,False
2020-08-08,14,False
2020-08-09,14,False
2020-08-10,22,False
2020-08-11,26,False
2020-08-12,20,False
2020-08-13,24,False
2020-08-14,18,False
2020-08-15,15,False
2020-08-16,17,False
2020-08-17,25,False
2020-08-18,28,False
2020-08-19,24,False
2020-08-20,25,False
2020-08-21,19,False
2020-08-22,14,False
2020-08-23,14,False
2020-08-24,21,False
2020-08-25,26,False
2020-08-26,24,False
2020-08-27,24,False
2020-08-28,25,False
2020-08-29,16,False
2020-08-30,20,False
2020-08-31,24,False
2020-09-01,32,False
2020-09-02,40,False
2020-09-03,35,False
2020-09-04,26,False
2020-09-05,17,False
2020-09-06,19,False
2020-09-07,22,False
2020-09-08,32,False
2020-09-09,31,False
2020-09-10,30,False
2020-09-11,28,False
2020-09-12,22,False
2020-09-13,21,False
2020-09-14,32,False
2020-09-15,32,False
2020-09-16,36,False
2020-09-17,35,False
2020-09-18,25,False
2020-09-19,18,False
2020-09-20,17,False
2020-09-21,24,False
2020-09-22,23,False
2020-09-23,23,False
2020-09-24,24,False
2020-09-25,27,False
2020-09-26,20,False
2020-09-27,27,False
2020-09-28,32,False
2020-09-29,31,False
2020-09-30,29,False
2020-10-01,28,False
2020-10-02,28,False
2020-10-03,12,False
2020-10-04,20,False
2020-10-05,25,False
2020-10-06,27,False
2020-10-07,25,False
2020-10-08,25,False
2020-10-09,24,False
2020-10-10,17,False
2020-10-11,17,False
2020-10-12,20,False
2020-10-13,25,False
2020-10-14,23,False
2020-10-15,26,False
2020-10-16,24,False
2020-10-17,16,False
2020-10-18,17,False
2020-10-19,26,False
2020-10-20,23,False
2020-10-21,24,False
2020-10-22,28,False
2020-10-23,27,False
2020-10-24,18,False
2020-10-25,16,False
2020-10-26,26,False
2020-10-27,23,False
2020-10-28,24,False
2020-10-29,22,False
2020-10-30,24,False
2020-10-31,14,False
2020-11-01,15,False
2020-11-02,24,False
2020-11-03,20,False
2020-11-04,21,False
2020-11-05,21,False
2020-11-06,21,False
2020-11-07,19,False
2020-11-08,22,False
2020-11-09,32,False
2020-11-10,28,False
2020-11-11,32,False
2020-11-12,31,False
2020-11-13,31,False
2020-11-14,31,False
2020-11-15,68,False
2020-11-16,100,False
2020-11-17,35,False
2020-11-18,32,False
2020-11-19,31,False
2020-11-20,26,False
2020-11-21,14,False
2020-11-22,15,False
2020-11-23,22,False
2020-11-24,21,False
2020-11-25,21,False
2020-11-26,19,False
2020-11-27,20,False
2020-11-28,16,False
2020-11-29,32,False
2020-11-30,45,False
2020-12-01,24,False
2020-12-02,24,False
2020-12-03,19,False
2020-12-04,18,False
2020-12-05,15,False
2020-12-06,12,False
2020-12-07,23,False
2020-12-08,27,False
2020-12-09,29,False
2020-12-10,30,False
2020-12-11,23,False
2020-12-12,13,False
2020-12-13,15,False
2020-12-14,19,False
2020-12-15,23,False
2020-12-16,22,False
2020-12-17,25,False
2020-12-18,22,False
2020-12-19,14,False
2020-12-20,14,False
2020-12-21,21,False
2020-12-22,20,False
2020-12-23,19,False
2020-12-24,17,False
2020-12-25,16,False
2020-12-26,13,False
2020-12-27,11,False
2020-12-28,17,False
2020-12-29,18,False
2020-12-30,14,False
2020-12-31,13,False
2021-01-01,45,False
2021-01-02,43,False
2021-01-03,44,False
2021-01-04,69,False
2021-01-05,88,False
2021-01-06,79,False
2021-01-07,78,False
2021-01-08,71,False
2021-01-09,53,False
2021-01-10,43,False
2021-01-11,60,False
2021-01-12,82,False
2021-01-13,89,False
2021-01-14,85,False
2021-01-15,79,False
2021-01-16,58,False
2021-01-17,52,False
2021-01-18,73,False
2021-01-19,68,False
2021-01-20,76,False
2021-01-21,74,False
2021-01-22,75,False
2021-01-23,47,False
2021-01-24,43,False
2021-01-25,75,False
2021-01-26,75,False
2021-01-27,80,False
2021-01-28,78,False
2021-01-29,78,False
2021-01-30,43,False
2021-01-31,46,False
2021-02-01,74,False
2021-02-02,85,False
2021-02-03,80,False
2021-02-04,82,False
2021-02-05,67,False
2021-02-06,54,False
2021-02-07,44,False
2021-02-08,83,False
2021-02-09,76,False
2021-02-10,85,False
2021-02-11,67,False
2021-02-12,73,False
2021-02-13,39,False
2021-02-14,40,False
2021-02-15,71,False
2021-02-16,77,False
2021-02-17,75,False
2021-02-18,64,False
2021-02-19,65,False
2021-02-20,47,False
2021-02-21,47,False
2021-02-22,75,False
2021-02-23,85,False
2021-02-24,70,False
2021-02-25,92,False
2021-02-26,74,False
2021-02-27,44,False
2021-02-28,51,False
2021-03-01,68,False
2021-03-02,76,False
2021-03-03,70,False
2021-03-04,68,False
2021-03-05,76,False
2021-03-06,52,False
2021-03-07,61,False
2021-03-08,77,False
2021-03-09,95,False
2021-03-10,90,False
2021-03-11,96,False
2021-03-12,100,False
2021-03-13,62,False
2021-03-14,57,False
2021-03-15,71,False
2021-03-16,80,False
2021-03-17,74,False
2021-03-18,85,False
2021-03-19,72,False
2021-03-20,40,False
2021-03-21,46,False
2021-03-22,85,False
2021-03-23,73,False
2021-03-24,72,False
2021-03-25,77,False
2021-03-26,76,False
2021-03-27,45,False
2021-03-28,41,False
2021-03-29,74,False
2021-03-30,84,False
2021-03-31,76,False
2021-04-01,69,False
2021-04-02,57,False
2021-04-03,45,False
2021-04-04,38,False
2021-04-05,67,False
2021-04-06,87,False
2021-04-07,81,False
2021-04-08,75,False
2021-04-09,64,False
2021-04-10,46,False
2021-04-11,50,False
2021-04-12,76,False
2021-04-13,76,False
2021-04-14,77,False
2021-04-15,78,False
2021-04-16,77,False
2021-04-17,47,False
2021-04-18,51,False
2021-04-19,90,False
2021-04-20,79,False
2021-04-21,86,False
2021-04-22,77,False
2021-04-23,64,False
2021-04-24,49,False
2021-04-25,48,False
2021-04-26,61,False
2021-04-27,79,False
2021-04-28,79,False
2021-04-29,70,False
2021-04-30,68,False
2021-05-01,39,False
2021-05-02,50,False
2021-05-03,62,False
2021-05-04,75,False
2021-05-05,69,False
2021-05-06,68,False
2021-05-07,73,False
2021-05-08,46,False
2021-05-09,39,False
2021-05-10,89,False
2021-05-11,83,False
2021-05-12,85,False
2021-05-13,67,False
2021-05-14,70,False
2021-05-15,53,False
2021-05-16,67,False
2021-05-17,83,False
2021-05-18,77,False
2021-05-19,83,False
2021-05-20,86,False
2021-05-21,73,False
2021-05-22,51,False
2021-05-23,60,False
2021-05-24,53,False
2021-05-25,79,False
2021-05-26,73,False
2021-05-27,79,False
2021-05-28,78,False
2021-05-29,47,False
2021-05-30,50,False
2021-05-31,59,False
2021-06-01,69,False
2021-06-02,79,False
2021-06-03,75,False
2021-06-04,82,False
2021-06-05,49,False
2021-06-06,40,False
2021-06-07,70,False
2021-06-08,78,False
2021-06-09,72,False
2021-06-10,84,False
2021-06-11,73,False
2021-06-12,38,False
2021-06-13,51,False
2021-06-14,63,False
2021-06-15,73,False
2021-06-16,72,False
2021-06-17,72,False
2021-06-18,71,False
2021-06-19,57,False
2021-06-20,45,False
2021-06-21,84,False
2021-06-22,77,False
2021-06-23,65,False
2021-06-24,79,False
2021-06-25,63,False
2021-06-26,49,False
2021-06-27,52,False
2021-06-28,74,False
2021-06-29,70,False
2021-06-30,75,False
2021-07-01,56,False
2021-07-02,46,False
2021-07-03,29,False
2021-07-04,38,False
2021-07-05,53,False
2021-07-06,43,False
2021-07-07,50,False
2021-07-08,62,False
2021-07-09,53,False
2021-07-10,33,False
2021-07-11,38,False
2021-07-12,53,False
2021-07-13,57,False
2021-07-14,47,False
2021-07-15,50,False
2021-07-16,46,False
2021-07-17,40,False
2021-07-18,34,False
2021-07-19,47,False
2021-07-20,54,False
2021-07-21,40,False
2021-07-22,47,False
2021-07-23,44,False
2021-07-24,28,False
2021-07-25,36,False
2021-07-26,51,False
2021-07-27,58,False
2021-07-28,50,False
2021-07-29,46,False
2021-07-30,44,False
2021-07-31,38,False
2021-08-01,36,False
2021-08-02,50,False
2021-08-03,49,False
2021-08-04,44,False
2021-08-05,47,False
2021-08-06,51,False
2021-08-07,28,False
2021-08-08,26,False
2021-08-09,41,False
2021-08-10,55,False
2021-08-11,44,False
2021-08-12,44,False
2021-08-13,45,False
2021-08-14,29,False
2021-08-15,36,False
2021-08-16,39,False
2021-08-17,57,False
2021-08-18,62,False
2021-08-19,53,False
2021-08-20,44,False
2021-08-21,30,False
2021-08-22,26,False
2021-08-23,50,False
2021-08-24,49,False
2021-08-25,61,False
2021-08-26,69,False
2021-08-27,51,False
2021-08-28,36,False
2021-08-29,39,False
2021-08-30,53,False
2021-08-31,53,False
2021-09-01,58,False
2021-09-02,72,False
2021-09-03,100,False
2021-09-04,38,False
2021-09-05,36,False
2021-09-06,63,False
2021-09-07,71,False
2021-09-08,65,False
2021-09-09,55,False
2021-09-10,60,False
2021-09-11,41,False
2021-09-12,38,False
2021-09-13,62,False
2021-09-14,63,False
2021-09-15,61,False
2021-09-16,62,False
2021-09-17,57,False
2021-09-18,25,False
2021-09-19,39,False
2021-09-20,53,False
2021-09-21,44,False
2021-09-22,56,False
2021-09-23,53,False
2021-09-24,53,False
2021-09-25,34,False
2021-09-26,54,False
2021-09-27,95,False
2021-09-28,81,False
2021-09-29,72,False
2021-09-30,61,False
2021-10-01,52,False
2021-10-02,37,False
2021-10-03,35,False
2021-10-04,49,False
2021-10-05,53,False
2021-10-06,64,False
2021-10-07,53,False
2021-10-08,63,False
2021-10-09,52,False
2021-10-10,34,False
2021-10-11,62,False
2021-10-12,45,False
2021-10-13,54,False
2021-10-14,63,False
2021-10-15,61,False
2021-10-16,41,False
2021-10-17,41,False
2021-10-18,45,False
2021-10-19,60,False
2021-10-20,57,False
2021-10-21,51,False
2021-10-22,49,False
2021-10-23,31,False
2021-10-24,29,False
2021-10-25,52,False
2021-10-26,69,False
2021-10-27,60,False
2021-10-28,47,False
2021-10-29,56,False
2021-10-30,33,False
2021-10-31,28,False
2021-11-01,52,False
2021-11-02,42,False
2021-11-03,45,False
2021-11-04,54,False
2021-11-05,62,False
2021-11-06,33,False
2021-11-07,38,False
2021-11-08,61,False
2021-11-09,63,False
2021-11-10,63,False
2021-11-11,49,False
2021-11-12,58,False
2021-11-13,40,False
2021-11-14,25,False
2021-11-15,45,False
2021-11-16,55,False
2021-11-17,52,False
2021-11-18,55,False
2021-11-19,52,False
2021-11-20,36,False
2021-11-21,29,False
2021-11-22,56,False
2021-11-23,46,False
2021-11-24,53,False
2021-11-25,50,False
2021-11-26,46,False
2021-11-27,30,False
2021-11-28,44,False
2021-11-29,55,False
2021-11-30,50,False
