date,CDW,isPartial
2018-06-09,22,False
2018-06-10,20,False
2018-06-11,59,False
2018-06-12,58,False
2018-06-13,60,False
2018-06-14,57,False
2018-06-15,48,False
2018-06-16,24,False
2018-06-17,23,False
2018-06-18,62,False
2018-06-19,58,False
2018-06-20,55,False
2018-06-21,50,False
2018-06-22,53,False
2018-06-23,18,False
2018-06-24,18,False
2018-06-25,53,False
2018-06-26,61,False
2018-06-27,64,False
2018-06-28,53,False
2018-06-29,54,False
2018-06-30,14,False
2018-07-01,19,False
2018-07-02,59,False
2018-07-03,57,False
2018-07-04,32,False
2018-07-05,75,False
2018-07-06,65,False
2018-07-07,28,False
2018-07-08,35,False
2018-07-09,64,False
2018-07-10,71,False
2018-07-11,77,False
2018-07-12,80,False
2018-07-13,73,False
2018-07-14,30,False
2018-07-15,21,False
2018-07-16,83,False
2018-07-17,79,False
2018-07-18,97,False
2018-07-19,84,False
2018-07-20,71,False
2018-07-21,29,False
2018-07-22,25,False
2018-07-23,88,False
2018-07-24,100,False
2018-07-25,69,False
2018-07-26,83,False
2018-07-27,68,False
2018-07-28,32,False
2018-07-29,33,False
2018-07-30,77,False
2018-07-31,83,False
2018-08-01,90,False
2018-08-02,81,False
2018-08-03,77,False
2018-08-04,24,False
2018-08-05,27,False
2018-08-06,85,False
2018-08-07,87,False
2018-08-08,89,False
2018-08-09,76,False
2018-08-10,68,False
2018-08-11,24,False
2018-08-12,32,False
2018-08-13,86,False
2018-08-14,88,False
2018-08-15,75,False
2018-08-16,87,False
2018-08-17,83,False
2018-08-18,24,False
2018-08-19,25,False
2018-08-20,87,False
2018-08-21,94,False
2018-08-22,75,False
2018-08-23,83,False
2018-08-24,69,False
2018-08-25,24,False
2018-08-26,24,False
2018-08-27,63,False
2018-08-28,90,False
2018-08-29,83,False
2018-08-30,84,False
2018-08-31,67,False
2018-09-01,27,False
2018-09-02,26,False
2018-09-03,34,False
2018-09-04,79,False
2018-09-05,78,False
2018-09-06,79,False
2018-09-07,68,False
2018-09-08,34,False
2018-09-09,23,False
2018-09-10,84,False
2018-09-11,86,False
2018-09-12,82,False
2018-09-13,84,False
2018-09-14,63,False
2018-09-15,23,False
2018-09-16,21,False
2018-09-17,73,False
2018-09-18,86,False
2018-09-19,78,False
2018-09-20,90,False
2018-09-21,77,False
2018-09-22,23,False
2018-09-23,25,False
2018-09-24,81,False
2018-09-25,77,False
2018-09-26,81,False
2018-09-27,74,False
2018-09-28,81,False
2018-09-29,30,False
2018-09-30,26,False
2018-10-01,80,False
2018-10-02,80,False
2018-10-03,86,False
2018-10-04,80,False
2018-10-05,71,False
2018-10-06,29,False
2018-10-07,18,False
2018-10-08,71,False
2018-10-09,76,False
2018-10-10,90,False
2018-10-11,81,False
2018-10-12,68,False
2018-10-13,21,False
2018-10-14,32,False
2018-10-15,84,False
2018-10-16,89,False
2018-10-17,92,False
2018-10-18,76,False
2018-10-19,86,False
2018-10-20,28,False
2018-10-21,31,False
2018-10-22,76,False
2018-10-23,86,False
2018-10-24,80,False
2018-10-25,72,False
2018-10-26,69,False
2018-10-27,17,False
2018-10-28,28,False
2018-10-29,77,False
2018-10-30,80,False
2018-10-31,100,False
2018-11-01,88,False
2018-11-02,65,False
2018-11-03,20,False
2018-11-04,29,False
2018-11-05,74,False
2018-11-06,77,False
2018-11-07,71,False
2018-11-08,75,False
2018-11-09,87,False
2018-11-10,32,False
2018-11-11,21,False
2018-11-12,73,False
2018-11-13,76,False
2018-11-14,73,False
2018-11-15,81,False
2018-11-16,65,False
2018-11-17,31,False
2018-11-18,27,False
2018-11-19,79,False
2018-11-20,80,False
2018-11-21,64,False
2018-11-22,31,False
2018-11-23,42,False
2018-11-24,24,False
2018-11-25,23,False
2018-11-26,73,False
2018-11-27,97,False
2018-11-28,81,False
2018-11-29,87,False
2018-11-30,81,False
2018-12-01,29,False
2018-12-02,23,False
2018-12-03,75,False
2018-12-04,82,False
2018-12-05,85,False
2018-12-06,81,False
2018-12-07,67,False
2018-12-08,25,False
2018-12-09,17,False
2018-12-10,70,False
2018-12-11,95,False
2018-12-12,79,False
2018-12-13,75,False
2018-12-14,59,False
2018-12-15,30,False
2018-12-16,28,False
2018-12-17,69,False
2018-12-18,80,False
2018-12-19,64,False
2018-12-20,70,False
2018-12-21,59,False
2018-12-22,24,False
2018-12-23,24,False
2018-12-24,24,False
2018-12-25,25,False
2018-12-26,47,False
2018-12-27,46,False
2018-12-28,49,False
2018-12-29,26,False
2018-12-30,24,False
2018-12-31,37,False
2019-01-01,14,False
2019-01-02,51,False
2019-01-03,51,False
2019-01-04,41,False
2019-01-05,22,False
2019-01-06,17,False
2019-01-07,50,False
2019-01-08,53,False
2019-01-09,61,False
2019-01-10,64,False
2019-01-11,56,False
2019-01-12,20,False
2019-01-13,26,False
2019-01-14,53,False
2019-01-15,53,False
2019-01-16,58,False
2019-01-17,53,False
2019-01-18,61,False
2019-01-19,15,False
2019-01-20,12,False
2019-01-21,38,False
2019-01-22,58,False
2019-01-23,52,False
2019-01-24,46,False
2019-01-25,51,False
2019-01-26,23,False
2019-01-27,17,False
2019-01-28,49,False
2019-01-29,56,False
2019-01-30,56,False
2019-01-31,54,False
2019-02-01,54,False
2019-02-02,26,False
2019-02-03,16,False
2019-02-04,45,False
2019-02-05,59,False
2019-02-06,59,False
2019-02-07,61,False
2019-02-08,57,False
2019-02-09,25,False
2019-02-10,22,False
2019-02-11,55,False
2019-02-12,57,False
2019-02-13,61,False
2019-02-14,54,False
2019-02-15,57,False
2019-02-16,18,False
2019-02-17,25,False
2019-02-18,45,False
2019-02-19,52,False
2019-02-20,64,False
2019-02-21,60,False
2019-02-22,56,False
2019-02-23,25,False
2019-02-24,19,False
2019-02-25,59,False
2019-02-26,56,False
2019-02-27,52,False
2019-02-28,55,False
2019-03-01,48,False
2019-03-02,18,False
2019-03-03,27,False
2019-03-04,52,False
2019-03-05,60,False
2019-03-06,59,False
2019-03-07,55,False
2019-03-08,49,False
2019-03-09,23,False
2019-03-10,16,False
2019-03-11,53,False
2019-03-12,57,False
2019-03-13,59,False
2019-03-14,54,False
2019-03-15,53,False
2019-03-16,19,False
2019-03-17,18,False
2019-03-18,58,False
2019-03-19,52,False
2019-03-20,55,False
2019-03-21,50,False
2019-03-22,46,False
2019-03-23,17,False
2019-03-24,20,False
2019-03-25,61,False
2019-03-26,51,False
2019-03-27,59,False
2019-03-28,50,False
2019-03-29,50,False
2019-03-30,16,False
2019-03-31,10,False
2019-04-01,56,False
2019-04-02,59,False
2019-04-03,59,False
2019-04-04,51,False
2019-04-05,45,False
2019-04-06,24,False
2019-04-07,21,False
2019-04-08,61,False
2019-04-09,51,False
2019-04-10,50,False
2019-04-11,51,False
2019-04-12,55,False
2019-04-13,21,False
2019-04-14,19,False
2019-04-15,56,False
2019-04-16,45,False
2019-04-17,53,False
2019-04-18,52,False
2019-04-19,39,False
2019-04-20,21,False
2019-04-21,16,False
2019-04-22,50,False
2019-04-23,54,False
2019-04-24,61,False
2019-04-25,49,False
2019-04-26,48,False
2019-04-27,17,False
2019-04-28,17,False
2019-04-29,54,False
2019-04-30,51,False
2019-05-01,57,False
2019-05-02,51,False
2019-05-03,60,False
2019-05-04,17,False
2019-05-05,18,False
2019-05-06,50,False
2019-05-07,53,False
2019-05-08,66,False
2019-05-09,59,False
2019-05-10,47,False
2019-05-11,13,False
2019-05-12,18,False
2019-05-13,52,False
2019-05-14,55,False
2019-05-15,61,False
2019-05-16,55,False
2019-05-17,56,False
2019-05-18,17,False
2019-05-19,16,False
2019-05-20,51,False
2019-05-21,54,False
2019-05-22,63,False
2019-05-23,57,False
2019-05-24,40,False
2019-05-25,24,False
2019-05-26,16,False
2019-05-27,26,False
2019-05-28,53,False
2019-05-29,52,False
2019-05-30,58,False
2019-05-31,51,False
2019-06-01,23,False
2019-06-02,16,False
2019-06-03,62,False
2019-06-04,60,False
2019-06-05,65,False
2019-06-06,61,False
2019-06-07,54,False
2019-06-08,13,False
2019-06-09,17,False
2019-06-10,57,False
2019-06-11,61,False
2019-06-12,57,False
2019-06-13,54,False
2019-06-14,46,False
2019-06-15,27,False
2019-06-16,33,False
2019-06-17,100,False
2019-06-18,57,False
2019-06-19,57,False
2019-06-20,60,False
2019-06-21,53,False
2019-06-22,19,False
2019-06-23,19,False
2019-06-24,63,False
2019-06-25,61,False
2019-06-26,53,False
2019-06-27,47,False
2019-06-28,46,False
2019-06-29,18,False
2019-06-30,17,False
2019-07-01,72,False
2019-07-02,72,False
2019-07-03,63,False
2019-07-04,33,False
2019-07-05,47,False
2019-07-06,23,False
2019-07-07,25,False
2019-07-08,62,False
2019-07-09,87,False
2019-07-10,69,False
2019-07-11,71,False
2019-07-12,63,False
2019-07-13,19,False
2019-07-14,34,False
2019-07-15,90,False
2019-07-16,78,False
2019-07-17,78,False
2019-07-18,61,False
2019-07-19,61,False
2019-07-20,26,False
2019-07-21,31,False
2019-07-22,65,False
2019-07-23,59,False
2019-07-24,68,False
2019-07-25,66,False
2019-07-26,52,False
2019-07-27,25,False
2019-07-28,23,False
2019-07-29,73,False
2019-07-30,56,False
2019-07-31,68,False
2019-08-01,61,False
2019-08-02,65,False
2019-08-03,26,False
2019-08-04,29,False
2019-08-05,59,False
2019-08-06,68,False
2019-08-07,77,False
2019-08-08,68,False
2019-08-09,62,False
2019-08-10,23,False
2019-08-11,23,False
2019-08-12,75,False
2019-08-13,80,False
2019-08-14,74,False
2019-08-15,78,False
2019-08-16,71,False
2019-08-17,24,False
2019-08-18,26,False
2019-08-19,78,False
2019-08-20,74,False
2019-08-21,94,False
2019-08-22,70,False
2019-08-23,66,False
2019-08-24,25,False
2019-08-25,14,False
2019-08-26,68,False
2019-08-27,81,False
2019-08-28,76,False
2019-08-29,72,False
2019-08-30,65,False
2019-08-31,24,False
2019-09-01,20,False
2019-09-02,38,False
2019-09-03,71,False
2019-09-04,76,False
2019-09-05,78,False
2019-09-06,74,False
2019-09-07,27,False
2019-09-08,23,False
2019-09-09,73,False
2019-09-10,71,False
2019-09-11,81,False
2019-09-12,78,False
2019-09-13,76,False
2019-09-14,29,False
2019-09-15,22,False
2019-09-16,72,False
2019-09-17,85,False
2019-09-18,100,False
2019-09-19,77,False
2019-09-20,71,False
2019-09-21,25,False
2019-09-22,24,False
2019-09-23,72,False
2019-09-24,67,False
2019-09-25,87,False
2019-09-26,67,False
2019-09-27,65,False
2019-09-28,25,False
2019-09-29,31,False
2019-09-30,74,False
2019-10-01,74,False
2019-10-02,77,False
2019-10-03,70,False
2019-10-04,64,False
2019-10-05,25,False
2019-10-06,27,False
2019-10-07,84,False
2019-10-08,88,False
2019-10-09,82,False
2019-10-10,74,False
2019-10-11,69,False
2019-10-12,27,False
2019-10-13,22,False
2019-10-14,58,False
2019-10-15,67,False
2019-10-16,81,False
2019-10-17,64,False
2019-10-18,66,False
2019-10-19,32,False
2019-10-20,27,False
2019-10-21,72,False
2019-10-22,78,False
2019-10-23,80,False
2019-10-24,68,False
2019-10-25,66,False
2019-10-26,31,False
2019-10-27,19,False
2019-10-28,66,False
2019-10-29,81,False
2019-10-30,74,False
2019-10-31,68,False
2019-11-01,59,False
2019-11-02,19,False
2019-11-03,27,False
2019-11-04,76,False
2019-11-05,83,False
2019-11-06,84,False
2019-11-07,75,False
2019-11-08,66,False
2019-11-09,29,False
2019-11-10,24,False
2019-11-11,60,False
2019-11-12,71,False
2019-11-13,79,False
2019-11-14,84,False
2019-11-15,62,False
2019-11-16,35,False
2019-11-17,19,False
2019-11-18,72,False
2019-11-19,82,False
2019-11-20,78,False
2019-11-21,78,False
2019-11-22,64,False
2019-11-23,20,False
2019-11-24,23,False
2019-11-25,66,False
2019-11-26,68,False
2019-11-27,50,False
2019-11-28,30,False
2019-11-29,40,False
2019-11-30,20,False
2019-12-01,21,False
2019-12-02,66,False
2019-12-03,81,False
2019-12-04,72,False
2019-12-05,68,False
2019-12-06,63,False
2019-12-07,20,False
2019-12-08,23,False
2019-12-09,60,False
2019-12-10,69,False
2019-12-11,65,False
2019-12-12,81,False
2019-12-13,72,False
2019-12-14,34,False
2019-12-15,23,False
2019-12-16,61,False
2019-12-17,73,False
2019-12-18,68,False
2019-12-19,69,False
2019-12-20,64,False
2019-12-21,28,False
2019-12-22,22,False
2019-12-23,50,False
2019-12-24,29,False
2019-12-25,17,False
2019-12-26,33,False
2019-12-27,45,False
2019-12-28,21,False
2019-12-29,22,False
2019-12-30,52,False
2019-12-31,34,False
2020-01-01,17,False
2020-01-02,69,False
2020-01-03,58,False
2020-01-04,27,False
2020-01-05,23,False
2020-01-06,64,False
2020-01-07,85,False
2020-01-08,87,False
2020-01-09,83,False
2020-01-10,77,False
2020-01-11,31,False
2020-01-12,26,False
2020-01-13,86,False
2020-01-14,85,False
2020-01-15,86,False
2020-01-16,83,False
2020-01-17,81,False
2020-01-18,36,False
2020-01-19,27,False
2020-01-20,61,False
2020-01-21,90,False
2020-01-22,100,False
2020-01-23,83,False
2020-01-24,81,False
2020-01-25,30,False
2020-01-26,29,False
2020-01-27,85,False
2020-01-28,92,False
2020-01-29,81,False
2020-01-30,93,False
2020-01-31,81,False
2020-02-01,28,False
2020-02-02,24,False
2020-02-03,79,False
2020-02-04,92,False
2020-02-05,82,False
2020-02-06,97,False
2020-02-07,68,False
2020-02-08,30,False
2020-02-09,28,False
2020-02-10,77,False
2020-02-11,89,False
2020-02-12,78,False
2020-02-13,96,False
2020-02-14,66,False
2020-02-15,30,False
2020-02-16,31,False
2020-02-17,64,False
2020-02-18,86,False
2020-02-19,81,False
2020-02-20,90,False
2020-02-21,82,False
2020-02-22,29,False
2020-02-23,30,False
2020-02-24,94,False
2020-02-25,90,False
2020-02-26,93,False
2020-02-27,86,False
2020-02-28,82,False
2020-02-29,28,False
2020-03-01,28,False
2020-03-02,97,False
2020-03-03,88,False
2020-03-04,84,False
2020-03-05,82,False
2020-03-06,78,False
2020-03-07,25,False
2020-03-08,25,False
2020-03-09,78,False
2020-03-10,76,False
2020-03-11,84,False
2020-03-12,73,False
2020-03-13,78,False
2020-03-14,27,False
2020-03-15,21,False
2020-03-16,71,False
2020-03-17,74,False
2020-03-18,70,False
2020-03-19,68,False
2020-03-20,63,False
2020-03-21,24,False
2020-03-22,20,False
2020-03-23,62,False
2020-03-24,78,False
2020-03-25,74,False
2020-03-26,66,False
2020-03-27,54,False
2020-03-28,22,False
2020-03-29,21,False
2020-03-30,65,False
2020-03-31,71,False
2020-04-01,72,False
2020-04-02,62,False
2020-04-03,58,False
2020-04-04,28,False
2020-04-05,29,False
2020-04-06,58,False
2020-04-07,70,False
2020-04-08,65,False
2020-04-09,71,False
2020-04-10,47,False
2020-04-11,21,False
2020-04-12,27,False
2020-04-13,57,False
2020-04-14,71,False
2020-04-15,71,False
2020-04-16,71,False
2020-04-17,77,False
2020-04-18,14,False
2020-04-19,21,False
2020-04-20,68,False
2020-04-21,74,False
2020-04-22,73,False
2020-04-23,64,False
2020-04-24,74,False
2020-04-25,18,False
2020-04-26,24,False
2020-04-27,60,False
2020-04-28,65,False
2020-04-29,62,False
2020-04-30,60,False
2020-05-01,58,False
2020-05-02,21,False
2020-05-03,19,False
2020-05-04,63,False
2020-05-05,57,False
2020-05-06,78,False
2020-05-07,58,False
2020-05-08,55,False
2020-05-09,23,False
2020-05-10,23,False
2020-05-11,67,False
2020-05-12,70,False
2020-05-13,56,False
2020-05-14,79,False
2020-05-15,56,False
2020-05-16,24,False
2020-05-17,18,False
2020-05-18,61,False
2020-05-19,69,False
2020-05-20,71,False
2020-05-21,57,False
2020-05-22,57,False
2020-05-23,26,False
2020-05-24,18,False
2020-05-25,37,False
2020-05-26,67,False
2020-05-27,64,False
2020-05-28,70,False
2020-05-29,54,False
2020-05-30,25,False
2020-05-31,22,False
2020-06-01,57,False
2020-06-02,67,False
2020-06-03,68,False
2020-06-04,67,False
2020-06-05,60,False
2020-06-06,21,False
2020-06-07,21,False
2020-06-08,71,False
2020-06-09,69,False
2020-06-10,72,False
2020-06-11,62,False
2020-06-12,69,False
2020-06-13,26,False
2020-06-14,24,False
2020-06-15,70,False
2020-06-16,67,False
2020-06-17,66,False
2020-06-18,76,False
2020-06-19,62,False
2020-06-20,22,False
2020-06-21,24,False
2020-06-22,57,False
2020-06-23,73,False
2020-06-24,81,False
2020-06-25,65,False
2020-06-26,48,False
2020-06-27,26,False
2020-06-28,21,False
2020-06-29,68,False
2020-06-30,78,False
2020-07-01,71,False
2020-07-02,66,False
2020-07-03,40,False
2020-07-04,20,False
2020-07-05,24,False
2020-07-06,73,False
2020-07-07,73,False
2020-07-08,82,False
2020-07-09,75,False
2020-07-10,68,False
2020-07-11,20,False
2020-07-12,31,False
2020-07-13,77,False
2020-07-14,81,False
2020-07-15,70,False
2020-07-16,88,False
2020-07-17,69,False
2020-07-18,30,False
2020-07-19,24,False
2020-07-20,79,False
2020-07-21,80,False
2020-07-22,92,False
2020-07-23,78,False
2020-07-24,79,False
2020-07-25,26,False
2020-07-26,31,False
2020-07-27,70,False
2020-07-28,75,False
2020-07-29,76,False
2020-07-30,73,False
2020-07-31,77,False
2020-08-01,31,False
2020-08-02,27,False
2020-08-03,74,False
2020-08-04,81,False
2020-08-05,86,False
2020-08-06,89,False
2020-08-07,70,False
2020-08-08,27,False
2020-08-09,34,False
2020-08-10,84,False
2020-08-11,88,False
2020-08-12,85,False
2020-08-13,91,False
2020-08-14,66,False
2020-08-15,30,False
2020-08-16,24,False
2020-08-17,83,False
2020-08-18,85,False
2020-08-19,88,False
2020-08-20,72,False
2020-08-21,64,False
2020-08-22,34,False
2020-08-23,25,False
2020-08-24,76,False
2020-08-25,83,False
2020-08-26,86,False
2020-08-27,74,False
2020-08-28,67,False
2020-08-29,35,False
2020-08-30,23,False
2020-08-31,70,False
2020-09-01,88,False
2020-09-02,90,False
2020-09-03,82,False
2020-09-04,63,False
2020-09-05,27,False
2020-09-06,28,False
2020-09-07,41,False
2020-09-08,79,False
2020-09-09,90,False
2020-09-10,78,False
2020-09-11,73,False
2020-09-12,26,False
2020-09-13,33,False
2020-09-14,77,False
2020-09-15,96,False
2020-09-16,88,False
2020-09-17,89,False
2020-09-18,87,False
2020-09-19,28,False
2020-09-20,29,False
2020-09-21,88,False
2020-09-22,100,False
2020-09-23,88,False
2020-09-24,86,False
2020-09-25,74,False
2020-09-26,29,False
2020-09-27,25,False
2020-09-28,65,False
2020-09-29,84,False
2020-09-30,82,False
2020-10-01,74,False
2020-10-02,69,False
2020-10-03,38,False
2020-10-04,29,False
2020-10-05,74,False
2020-10-06,80,False
2020-10-07,69,False
2020-10-08,81,False
2020-10-09,69,False
2020-10-10,25,False
2020-10-11,25,False
2020-10-12,61,False
2020-10-13,65,False
2020-10-14,80,False
2020-10-15,68,False
2020-10-16,64,False
2020-10-17,23,False
2020-10-18,21,False
2020-10-19,60,False
2020-10-20,83,False
2020-10-21,80,False
2020-10-22,67,False
2020-10-23,63,False
2020-10-24,24,False
2020-10-25,24,False
2020-10-26,64,False
2020-10-27,68,False
2020-10-28,69,False
2020-10-29,62,False
2020-10-30,50,False
2020-10-31,31,False
2020-11-01,23,False
2020-11-02,59,False
2020-11-03,71,False
2020-11-04,52,False
2020-11-05,63,False
2020-11-06,70,False
2020-11-07,24,False
2020-11-08,25,False
2020-11-09,68,False
2020-11-10,65,False
2020-11-11,63,False
2020-11-12,65,False
2020-11-13,52,False
2020-11-14,29,False
2020-11-15,35,False
2020-11-16,73,False
2020-11-17,76,False
2020-11-18,68,False
2020-11-19,72,False
2020-11-20,61,False
2020-11-21,27,False
2020-11-22,24,False
2020-11-23,65,False
2020-11-24,62,False
2020-11-25,56,False
2020-11-26,41,False
2020-11-27,45,False
2020-11-28,30,False
2020-11-29,29,False
2020-11-30,73,False
2020-12-01,65,False
2020-12-02,79,False
2020-12-03,76,False
2020-12-04,75,False
2020-12-05,31,False
2020-12-06,27,False
2020-12-07,71,False
2020-12-08,77,False
2020-12-09,71,False
2020-12-10,66,False
2020-12-11,63,False
2020-12-12,31,False
2020-12-13,24,False
2020-12-14,60,False
2020-12-15,68,False
2020-12-16,69,False
2020-12-17,60,False
2020-12-18,65,False
2020-12-19,31,False
2020-12-20,25,False
2020-12-21,54,False
2020-12-22,61,False
2020-12-23,58,False
2020-12-24,28,False
2020-12-25,17,False
2020-12-26,28,False
2020-12-27,34,False
2020-12-28,44,False
2020-12-29,54,False
2020-12-30,56,False
2020-12-31,36,False
2021-01-01,25,False
2021-01-02,26,False
2021-01-03,30,False
2021-01-04,75,False
2021-01-05,88,False
2021-01-06,80,False
2021-01-07,84,False
2021-01-08,65,False
2021-01-09,29,False
2021-01-10,36,False
2021-01-11,74,False
2021-01-12,85,False
2021-01-13,83,False
2021-01-14,100,False
2021-01-15,77,False
2021-01-16,27,False
2021-01-17,25,False
2021-01-18,61,False
2021-01-19,93,False
2021-01-20,80,False
2021-01-21,96,False
2021-01-22,75,False
2021-01-23,29,False
2021-01-24,35,False
2021-01-25,90,False
2021-01-26,79,False
2021-01-27,78,False
2021-01-28,82,False
2021-01-29,73,False
2021-01-30,33,False
2021-01-31,36,False
2021-02-01,78,False
2021-02-02,83,False
2021-02-03,94,False
2021-02-04,83,False
2021-02-05,88,False
2021-02-06,35,False
2021-02-07,26,False
2021-02-08,85,False
2021-02-09,88,False
2021-02-10,96,False
2021-02-11,82,False
2021-02-12,62,False
2021-02-13,29,False
2021-02-14,32,False
2021-02-15,74,False
2021-02-16,88,False
2021-02-17,85,False
2021-02-18,87,False
2021-02-19,81,False
2021-02-20,39,False
2021-02-21,27,False
2021-02-22,88,False
2021-02-23,97,False
2021-02-24,91,False
2021-02-25,83,False
2021-02-26,91,False
2021-02-27,28,False
2021-02-28,30,False
2021-03-01,78,False
2021-03-02,94,False
2021-03-03,89,False
2021-03-04,92,False
2021-03-05,67,False
2021-03-06,32,False
2021-03-07,31,False
2021-03-08,83,False
2021-03-09,80,False
2021-03-10,90,False
2021-03-11,80,False
2021-03-12,74,False
2021-03-13,35,False
2021-03-14,22,False
2021-03-15,75,False
2021-03-16,82,False
2021-03-17,95,False
2021-03-18,84,False
2021-03-19,81,False
2021-03-20,23,False
2021-03-21,23,False
2021-03-22,76,False
2021-03-23,82,False
2021-03-24,87,False
2021-03-25,85,False
2021-03-26,62,False
2021-03-27,31,False
2021-03-28,23,False
2021-03-29,76,False
2021-03-30,86,False
2021-03-31,78,False
2021-04-01,64,False
2021-04-02,67,False
2021-04-03,25,False
2021-04-04,13,False
2021-04-05,71,False
2021-04-06,82,False
2021-04-07,82,False
2021-04-08,86,False
2021-04-09,85,False
2021-04-10,30,False
2021-04-11,30,False
2021-04-12,71,False
2021-04-13,93,False
2021-04-14,85,False
2021-04-15,91,False
2021-04-16,72,False
2021-04-17,23,False
2021-04-18,26,False
2021-04-19,72,False
2021-04-20,86,False
2021-04-21,89,False
2021-04-22,94,False
2021-04-23,61,False
2021-04-24,30,False
2021-04-25,28,False
2021-04-26,74,False
2021-04-27,79,False
2021-04-28,93,False
2021-04-29,89,False
2021-04-30,73,False
2021-05-01,29,False
2021-05-02,22,False
2021-05-03,72,False
2021-05-04,92,False
2021-05-05,81,False
2021-05-06,92,False
2021-05-07,70,False
2021-05-08,30,False
2021-05-09,17,False
2021-05-10,76,False
2021-05-11,88,False
2021-05-12,79,False
2021-05-13,85,False
2021-05-14,67,False
2021-05-15,33,False
2021-05-16,34,False
2021-05-17,78,False
2021-05-18,87,False
2021-05-19,82,False
2021-05-20,96,False
2021-05-21,71,False
2021-05-22,31,False
2021-05-23,31,False
2021-05-24,86,False
2021-05-25,91,False
2021-05-26,77,False
2021-05-27,98,False
2021-05-28,65,False
2021-05-29,28,False
2021-05-30,25,False
2021-05-31,49,False
2021-06-01,76,False
2021-06-02,84,False
2021-06-03,83,False
2021-06-04,62,False
2021-06-05,34,False
2021-06-06,26,False
2021-06-07,88,False
2021-06-08,92,False
2021-06-09,96,False
2021-06-10,82,False
2021-06-11,81,False
2021-06-12,31,False
2021-06-13,30,False
2021-06-14,87,False
2021-06-15,85,False
2021-06-16,88,False
2021-06-17,97,False
2021-06-18,78,False
2021-06-19,29,False
2021-06-20,21,False
2021-06-21,77,False
2021-06-22,82,False
2021-06-23,80,False
2021-06-24,91,False
2021-06-25,89,False
2021-06-26,34,False
2021-06-27,19,False
2021-06-28,76,False
2021-06-29,90,False
2021-06-30,92,False
2021-07-01,58,False
2021-07-02,66,False
2021-07-03,23,False
2021-07-04,13,False
2021-07-05,36,False
2021-07-06,68,False
2021-07-07,53,False
2021-07-08,62,False
2021-07-09,51,False
2021-07-10,23,False
2021-07-11,20,False
2021-07-12,58,False
2021-07-13,72,False
2021-07-14,70,False
2021-07-15,74,False
2021-07-16,57,False
2021-07-17,27,False
2021-07-18,21,False
2021-07-19,53,False
2021-07-20,57,False
2021-07-21,70,False
2021-07-22,68,False
2021-07-23,56,False
2021-07-24,17,False
2021-07-25,18,False
2021-07-26,68,False
2021-07-27,56,False
2021-07-28,63,False
2021-07-29,60,False
2021-07-30,43,False
2021-07-31,24,False
2021-08-01,13,False
2021-08-02,59,False
2021-08-03,63,False
2021-08-04,67,False
2021-08-05,54,False
2021-08-06,55,False
2021-08-07,20,False
2021-08-08,21,False
2021-08-09,58,False
2021-08-10,61,False
2021-08-11,64,False
2021-08-12,58,False
2021-08-13,40,False
2021-08-14,19,False
2021-08-15,15,False
2021-08-16,60,False
2021-08-17,55,False
2021-08-18,55,False
2021-08-19,64,False
2021-08-20,56,False
2021-08-21,19,False
2021-08-22,24,False
2021-08-23,65,False
2021-08-24,75,False
2021-08-25,73,False
2021-08-26,60,False
2021-08-27,52,False
2021-08-28,27,False
2021-08-29,20,False
2021-08-30,54,False
2021-08-31,73,False
2021-09-01,62,False
2021-09-02,76,False
2021-09-03,53,False
2021-09-04,15,False
2021-09-05,15,False
2021-09-06,27,False
2021-09-07,58,False
2021-09-08,68,False
2021-09-09,71,False
2021-09-10,48,False
2021-09-11,22,False
2021-09-12,28,False
2021-09-13,61,False
2021-09-14,68,False
2021-09-15,65,False
2021-09-16,60,False
2021-09-17,55,False
2021-09-18,21,False
2021-09-19,27,False
2021-09-20,67,False
2021-09-21,68,False
2021-09-22,64,False
2021-09-23,62,False
2021-09-24,47,False
2021-09-25,20,False
2021-09-26,27,False
2021-09-27,66,False
2021-09-28,70,False
2021-09-29,72,False
2021-09-30,68,False
2021-10-01,60,False
2021-10-02,21,False
2021-10-03,18,False
2021-10-04,64,False
2021-10-05,75,False
2021-10-06,75,False
2021-10-07,65,False
2021-10-08,49,False
2021-10-09,25,False
2021-10-10,18,False
2021-10-11,50,False
2021-10-12,69,False
2021-10-13,55,False
2021-10-14,54,False
2021-10-15,63,False
2021-10-16,26,False
2021-10-17,21,False
2021-10-18,100,False
2021-10-19,89,False
2021-10-20,79,False
2021-10-21,65,False
2021-10-22,67,False
2021-10-23,26,False
2021-10-24,21,False
2021-10-25,54,False
2021-10-26,69,False
2021-10-27,69,False
2021-10-28,74,False
2021-10-29,53,False
2021-10-30,22,False
2021-10-31,18,False
2021-11-01,54,False
2021-11-02,72,False
2021-11-03,73,False
2021-11-04,64,False
2021-11-05,46,False
2021-11-06,25,False
2021-11-07,20,False
2021-11-08,58,False
2021-11-09,66,False
2021-11-10,67,False
2021-11-11,56,False
2021-11-12,63,False
2021-11-13,29,False
2021-11-14,18,False
2021-11-15,53,False
2021-11-16,72,False
2021-11-17,73,False
2021-11-18,73,False
2021-11-19,51,False
2021-11-20,26,False
2021-11-21,25,False
2021-11-22,60,False
2021-11-23,66,False
2021-11-24,52,False
2021-11-25,32,False
2021-11-26,37,False
2021-11-27,25,False
2021-11-28,23,False
2021-11-29,61,False
2021-11-30,69,False
