date,ROP,isPartial
2018-06-09,74,False
2018-06-10,65,False
2018-06-11,74,False
2018-06-12,80,False
2018-06-13,100,False
2018-06-14,85,False
2018-06-15,70,False
2018-06-16,72,False
2018-06-17,59,False
2018-06-18,83,False
2018-06-19,90,False
2018-06-20,80,False
2018-06-21,81,False
2018-06-22,85,False
2018-06-23,84,False
2018-06-24,67,False
2018-06-25,67,False
2018-06-26,70,False
2018-06-27,71,False
2018-06-28,74,False
2018-06-29,77,False
2018-06-30,63,False
2018-07-01,78,False
2018-07-02,73,False
2018-07-03,80,False
2018-07-04,81,False
2018-07-05,94,False
2018-07-06,63,False
2018-07-07,78,False
2018-07-08,75,False
2018-07-09,74,False
2018-07-10,86,False
2018-07-11,78,False
2018-07-12,71,False
2018-07-13,59,False
2018-07-14,74,False
2018-07-15,56,False
2018-07-16,74,False
2018-07-17,77,False
2018-07-18,84,False
2018-07-19,86,False
2018-07-20,73,False
2018-07-21,66,False
2018-07-22,78,False
2018-07-23,79,False
2018-07-24,84,False
2018-07-25,76,False
2018-07-26,78,False
2018-07-27,77,False
2018-07-28,61,False
2018-07-29,73,False
2018-07-30,73,False
2018-07-31,81,False
2018-08-01,87,False
2018-08-02,85,False
2018-08-03,80,False
2018-08-04,72,False
2018-08-05,73,False
2018-08-06,82,False
2018-08-07,78,False
2018-08-08,81,False
2018-08-09,76,False
2018-08-10,77,False
2018-08-11,72,False
2018-08-12,79,False
2018-08-13,73,False
2018-08-14,92,False
2018-08-15,88,False
2018-08-16,91,False
2018-08-17,81,False
2018-08-18,69,False
2018-08-19,63,False
2018-08-20,75,False
2018-08-21,73,False
2018-08-22,86,False
2018-08-23,78,False
2018-08-24,81,False
2018-08-25,71,False
2018-08-26,74,False
2018-08-27,84,False
2018-08-28,85,False
2018-08-29,82,False
2018-08-30,79,False
2018-08-31,65,False
2018-09-01,66,False
2018-09-02,70,False
2018-09-03,69,False
2018-09-04,85,False
2018-09-05,90,False
2018-09-06,84,False
2018-09-07,95,False
2018-09-08,77,False
2018-09-09,70,False
2018-09-10,83,False
2018-09-11,73,False
2018-09-12,77,False
2018-09-13,75,False
2018-09-14,74,False
2018-09-15,72,False
2018-09-16,65,False
2018-09-17,69,False
2018-09-18,75,False
2018-09-19,86,False
2018-09-20,83,False
2018-09-21,75,False
2018-09-22,66,False
2018-09-23,75,False
2018-09-24,78,False
2018-09-25,75,False
2018-09-26,84,False
2018-09-27,68,False
2018-09-28,80,False
2018-09-29,76,False
2018-09-30,69,False
2018-10-01,80,False
2018-10-02,96,False
2018-10-03,86,False
2018-10-04,78,False
2018-10-05,82,False
2018-10-06,72,False
2018-10-07,76,False
2018-10-08,82,False
2018-10-09,93,False
2018-10-10,78,False
2018-10-11,78,False
2018-10-12,69,False
2018-10-13,74,False
2018-10-14,69,False
2018-10-15,71,False
2018-10-16,83,False
2018-10-17,82,False
2018-10-18,90,False
2018-10-19,79,False
2018-10-20,67,False
2018-10-21,85,False
2018-10-22,78,False
2018-10-23,76,False
2018-10-24,85,False
2018-10-25,85,False
2018-10-26,73,False
2018-10-27,64,False
2018-10-28,69,False
2018-10-29,87,False
2018-10-30,84,False
2018-10-31,74,False
2018-11-01,78,False
2018-11-02,70,False
2018-11-03,80,False
2018-11-04,74,False
2018-11-05,81,False
2018-11-06,100,False
2018-11-07,89,False
2018-11-08,93,False
2018-11-09,83,False
2018-11-10,84,False
2018-11-11,86,False
2018-11-12,98,False
2018-11-13,93,False
2018-11-14,87,False
2018-11-15,89,False
2018-11-16,86,False
2018-11-17,82,False
2018-11-18,71,False
2018-11-19,82,False
2018-11-20,78,False
2018-11-21,73,False
2018-11-22,73,False
2018-11-23,71,False
2018-11-24,69,False
2018-11-25,68,False
2018-11-26,79,False
2018-11-27,85,False
2018-11-28,81,False
2018-11-29,76,False
2018-11-30,73,False
2018-12-01,63,False
2018-12-02,73,False
2018-12-03,87,False
2018-12-04,94,False
2018-12-05,87,False
2018-12-06,74,False
2018-12-07,75,False
2018-12-08,78,False
2018-12-09,80,False
2018-12-10,83,False
2018-12-11,87,False
2018-12-12,75,False
2018-12-13,74,False
2018-12-14,79,False
2018-12-15,61,False
2018-12-16,68,False
2018-12-17,78,False
2018-12-18,81,False
2018-12-19,79,False
2018-12-20,82,False
2018-12-21,74,False
2018-12-22,55,False
2018-12-23,84,False
2018-12-24,69,False
2018-12-25,62,False
2018-12-26,81,False
2018-12-27,86,False
2018-12-28,77,False
2018-12-29,85,False
2018-12-30,84,False
2018-12-31,83,False
2019-01-01,77,False
2019-01-02,75,False
2019-01-03,82,False
2019-01-04,74,False
2019-01-05,71,False
2019-01-06,79,False
2019-01-07,83,False
2019-01-08,76,False
2019-01-09,82,False
2019-01-10,78,False
2019-01-11,59,False
2019-01-12,65,False
2019-01-13,75,False
2019-01-14,74,False
2019-01-15,66,False
2019-01-16,78,False
2019-01-17,71,False
2019-01-18,61,False
2019-01-19,64,False
2019-01-20,60,False
2019-01-21,74,False
2019-01-22,65,False
2019-01-23,80,False
2019-01-24,76,False
2019-01-25,66,False
2019-01-26,57,False
2019-01-27,61,False
2019-01-28,67,False
2019-01-29,70,False
2019-01-30,75,False
2019-01-31,66,False
2019-02-01,67,False
2019-02-02,67,False
2019-02-03,63,False
2019-02-04,60,False
2019-02-05,68,False
2019-02-06,86,False
2019-02-07,74,False
2019-02-08,69,False
2019-02-09,62,False
2019-02-10,52,False
2019-02-11,69,False
2019-02-12,72,False
2019-02-13,68,False
2019-02-14,100,False
2019-02-15,72,False
2019-02-16,76,False
2019-02-17,74,False
2019-02-18,78,False
2019-02-19,70,False
2019-02-20,68,False
2019-02-21,85,False
2019-02-22,70,False
2019-02-23,57,False
2019-02-24,62,False
2019-02-25,80,False
2019-02-26,83,False
2019-02-27,79,False
2019-02-28,68,False
2019-03-01,64,False
2019-03-02,63,False
2019-03-03,75,False
2019-03-04,81,False
2019-03-05,75,False
2019-03-06,76,False
2019-03-07,69,False
2019-03-08,60,False
2019-03-09,71,False
2019-03-10,68,False
2019-03-11,83,False
2019-03-12,70,False
2019-03-13,71,False
2019-03-14,78,False
2019-03-15,75,False
2019-03-16,60,False
2019-03-17,55,False
2019-03-18,75,False
2019-03-19,74,False
2019-03-20,74,False
2019-03-21,70,False
2019-03-22,71,False
2019-03-23,52,False
2019-03-24,63,False
2019-03-25,75,False
2019-03-26,74,False
2019-03-27,69,False
2019-03-28,76,False
2019-03-29,67,False
2019-03-30,63,False
2019-03-31,63,False
2019-04-01,79,False
2019-04-02,73,False
2019-04-03,84,False
2019-04-04,69,False
2019-04-05,73,False
2019-04-06,63,False
2019-04-07,68,False
2019-04-08,77,False
2019-04-09,66,False
2019-04-10,74,False
2019-04-11,67,False
2019-04-12,67,False
2019-04-13,61,False
2019-04-14,67,False
2019-04-15,65,False
2019-04-16,67,False
2019-04-17,74,False
2019-04-18,74,False
2019-04-19,67,False
2019-04-20,57,False
2019-04-21,62,False
2019-04-22,73,False
2019-04-23,75,False
2019-04-24,73,False
2019-04-25,72,False
2019-04-26,61,False
2019-04-27,64,False
2019-04-28,73,False
2019-04-29,76,False
2019-04-30,75,False
2019-05-01,71,False
2019-05-02,74,False
2019-05-03,68,False
2019-05-04,65,False
2019-05-05,61,False
2019-05-06,67,False
2019-05-07,66,False
2019-05-08,69,False
2019-05-09,75,False
2019-05-10,66,False
2019-05-11,62,False
2019-05-12,72,False
2019-05-13,68,False
2019-05-14,81,False
2019-05-15,72,False
2019-05-16,80,False
2019-05-17,72,False
2019-05-18,63,False
2019-05-19,65,False
2019-05-20,66,False
2019-05-21,70,False
2019-05-22,78,False
2019-05-23,69,False
2019-05-24,63,False
2019-05-25,67,False
2019-05-26,65,False
2019-05-27,65,False
2019-05-28,75,False
2019-05-29,81,False
2019-05-30,74,False
2019-05-31,59,False
2019-06-01,54,False
2019-06-02,61,False
2019-06-03,69,False
2019-06-04,74,False
2019-06-05,70,False
2019-06-06,66,False
2019-06-07,64,False
2019-06-08,70,False
2019-06-09,66,False
2019-06-10,68,False
2019-06-11,80,False
2019-06-12,61,False
2019-06-13,69,False
2019-06-14,63,False
2019-06-15,63,False
2019-06-16,59,False
2019-06-17,80,False
2019-06-18,72,False
2019-06-19,71,False
2019-06-20,70,False
2019-06-21,67,False
2019-06-22,66,False
2019-06-23,64,False
2019-06-24,77,False
2019-06-25,72,False
2019-06-26,69,False
2019-06-27,77,False
2019-06-28,68,False
2019-06-29,61,False
2019-06-30,58,False
2019-07-01,72,False
2019-07-02,75,False
2019-07-03,71,False
2019-07-04,77,False
2019-07-05,78,False
2019-07-06,67,False
2019-07-07,68,False
2019-07-08,78,False
2019-07-09,87,False
2019-07-10,79,False
2019-07-11,92,False
2019-07-12,72,False
2019-07-13,64,False
2019-07-14,75,False
2019-07-15,73,False
2019-07-16,82,False
2019-07-17,79,False
2019-07-18,77,False
2019-07-19,76,False
2019-07-20,80,False
2019-07-21,72,False
2019-07-22,81,False
2019-07-23,84,False
2019-07-24,71,False
2019-07-25,76,False
2019-07-26,80,False
2019-07-27,76,False
2019-07-28,77,False
2019-07-29,78,False
2019-07-30,77,False
2019-07-31,74,False
2019-08-01,89,False
2019-08-02,76,False
2019-08-03,86,False
2019-08-04,77,False
2019-08-05,78,False
2019-08-06,87,False
2019-08-07,84,False
2019-08-08,83,False
2019-08-09,75,False
2019-08-10,69,False
2019-08-11,66,False
2019-08-12,71,False
2019-08-13,79,False
2019-08-14,73,False
2019-08-15,73,False
2019-08-16,82,False
2019-08-17,65,False
2019-08-18,72,False
2019-08-19,95,False
2019-08-20,84,False
2019-08-21,84,False
2019-08-22,85,False
2019-08-23,73,False
2019-08-24,75,False
2019-08-25,81,False
2019-08-26,89,False
2019-08-27,80,False
2019-08-28,95,False
2019-08-29,85,False
2019-08-30,73,False
2019-08-31,67,False
2019-09-01,63,False
2019-09-02,83,False
2019-09-03,89,False
2019-09-04,78,False
2019-09-05,85,False
2019-09-06,74,False
2019-09-07,74,False
2019-09-08,81,False
2019-09-09,82,False
2019-09-10,80,False
2019-09-11,95,False
2019-09-12,82,False
2019-09-13,72,False
2019-09-14,79,False
2019-09-15,77,False
2019-09-16,92,False
2019-09-17,88,False
2019-09-18,85,False
2019-09-19,74,False
2019-09-20,85,False
2019-09-21,77,False
2019-09-22,87,False
2019-09-23,83,False
2019-09-24,91,False
2019-09-25,85,False
2019-09-26,88,False
2019-09-27,83,False
2019-09-28,67,False
2019-09-29,79,False
2019-09-30,100,False
2019-10-01,78,False
2019-10-02,89,False
2019-10-03,77,False
2019-10-04,78,False
2019-10-05,73,False
2019-10-06,86,False
2019-10-07,79,False
2019-10-08,83,False
2019-10-09,80,False
2019-10-10,90,False
2019-10-11,61,False
2019-10-12,78,False
2019-10-13,78,False
2019-10-14,79,False
2019-10-15,84,False
2019-10-16,87,False
2019-10-17,86,False
2019-10-18,81,False
2019-10-19,75,False
2019-10-20,76,False
2019-10-21,92,False
2019-10-22,82,False
2019-10-23,88,False
2019-10-24,82,False
2019-10-25,78,False
2019-10-26,69,False
2019-10-27,60,False
2019-10-28,81,False
2019-10-29,76,False
2019-10-30,85,False
2019-10-31,88,False
2019-11-01,80,False
2019-11-02,71,False
2019-11-03,77,False
2019-11-04,83,False
2019-11-05,85,False
2019-11-06,89,False
2019-11-07,80,False
2019-11-08,76,False
2019-11-09,60,False
2019-11-10,74,False
2019-11-11,71,False
2019-11-12,88,False
2019-11-13,91,False
2019-11-14,79,False
2019-11-15,82,False
2019-11-16,63,False
2019-11-17,69,False
2019-11-18,93,False
2019-11-19,78,False
2019-11-20,81,False
2019-11-21,82,False
2019-11-22,69,False
2019-11-23,60,False
2019-11-24,82,False
2019-11-25,81,False
2019-11-26,83,False
2019-11-27,72,False
2019-11-28,66,False
2019-11-29,77,False
2019-11-30,77,False
2019-12-01,65,False
2019-12-02,77,False
2019-12-03,96,False
2019-12-04,87,False
2019-12-05,80,False
2019-12-06,79,False
2019-12-07,70,False
2019-12-08,68,False
2019-12-09,86,False
2019-12-10,98,False
2019-12-11,96,False
2019-12-12,93,False
2019-12-13,69,False
2019-12-14,78,False
2019-12-15,80,False
2019-12-16,82,False
2019-12-17,90,False
2019-12-18,99,False
2019-12-19,70,False
2019-12-20,67,False
2019-12-21,72,False
2019-12-22,62,False
2019-12-23,76,False
2019-12-24,82,False
2019-12-25,83,False
2019-12-26,69,False
2019-12-27,81,False
2019-12-28,74,False
2019-12-29,73,False
2019-12-30,84,False
2019-12-31,82,False
2020-01-01,79,False
2020-01-02,75,False
2020-01-03,72,False
2020-01-04,70,False
2020-01-05,82,False
2020-01-06,74,False
2020-01-07,81,False
2020-01-08,83,False
2020-01-09,89,False
2020-01-10,100,False
2020-01-11,90,False
2020-01-12,73,False
2020-01-13,77,False
2020-01-14,90,False
2020-01-15,89,False
2020-01-16,84,False
2020-01-17,78,False
2020-01-18,69,False
2020-01-19,73,False
2020-01-20,74,False
2020-01-21,86,False
2020-01-22,78,False
2020-01-23,78,False
2020-01-24,70,False
2020-01-25,63,False
2020-01-26,66,False
2020-01-27,78,False
2020-01-28,81,False
2020-01-29,87,False
2020-01-30,67,False
2020-01-31,70,False
2020-02-01,75,False
2020-02-02,85,False
2020-02-03,75,False
2020-02-04,77,False
2020-02-05,74,False
2020-02-06,82,False
2020-02-07,70,False
2020-02-08,68,False
2020-02-09,65,False
2020-02-10,83,False
2020-02-11,84,False
2020-02-12,80,False
2020-02-13,80,False
2020-02-14,75,False
2020-02-15,72,False
2020-02-16,74,False
2020-02-17,72,False
2020-02-18,79,False
2020-02-19,83,False
2020-02-20,78,False
2020-02-21,73,False
2020-02-22,68,False
2020-02-23,76,False
2020-02-24,72,False
2020-02-25,71,False
2020-02-26,73,False
2020-02-27,73,False
2020-02-28,70,False
2020-02-29,71,False
2020-03-01,67,False
2020-03-02,83,False
2020-03-03,87,False
2020-03-04,88,False
2020-03-05,89,False
2020-03-06,70,False
2020-03-07,76,False
2020-03-08,72,False
2020-03-09,81,False
2020-03-10,81,False
2020-03-11,65,False
2020-03-12,68,False
2020-03-13,62,False
2020-03-14,77,False
2020-03-15,65,False
2020-03-16,61,False
2020-03-17,62,False
2020-03-18,55,False
2020-03-19,60,False
2020-03-20,57,False
2020-03-21,55,False
2020-03-22,65,False
2020-03-23,61,False
2020-03-24,68,False
2020-03-25,71,False
2020-03-26,72,False
2020-03-27,67,False
2020-03-28,65,False
2020-03-29,61,False
2020-03-30,69,False
2020-03-31,68,False
2020-04-01,63,False
2020-04-02,68,False
2020-04-03,60,False
2020-04-04,78,False
2020-04-05,74,False
2020-04-06,69,False
2020-04-07,66,False
2020-04-08,75,False
2020-04-09,63,False
2020-04-10,65,False
2020-04-11,59,False
2020-04-12,70,False
2020-04-13,71,False
2020-04-14,70,False
2020-04-15,69,False
2020-04-16,66,False
2020-04-17,75,False
2020-04-18,73,False
2020-04-19,73,False
2020-04-20,75,False
2020-04-21,71,False
2020-04-22,72,False
2020-04-23,72,False
2020-04-24,76,False
2020-04-25,62,False
2020-04-26,66,False
2020-04-27,64,False
2020-04-28,73,False
2020-04-29,70,False
2020-04-30,73,False
2020-05-01,71,False
2020-05-02,62,False
2020-05-03,75,False
2020-05-04,74,False
2020-05-05,74,False
2020-05-06,70,False
2020-05-07,70,False
2020-05-08,70,False
2020-05-09,70,False
2020-05-10,68,False
2020-05-11,84,False
2020-05-12,72,False
2020-05-13,71,False
2020-05-14,74,False
2020-05-15,75,False
2020-05-16,68,False
2020-05-17,75,False
2020-05-18,76,False
2020-05-19,75,False
2020-05-20,74,False
2020-05-21,78,False
2020-05-22,83,False
2020-05-23,67,False
2020-05-24,63,False
2020-05-25,68,False
2020-05-26,69,False
2020-05-27,84,False
2020-05-28,84,False
2020-05-29,75,False
2020-05-30,62,False
2020-05-31,72,False
2020-06-01,70,False
2020-06-02,86,False
2020-06-03,79,False
2020-06-04,70,False
2020-06-05,71,False
2020-06-06,74,False
2020-06-07,75,False
2020-06-08,78,False
2020-06-09,97,False
2020-06-10,83,False
2020-06-11,76,False
2020-06-12,80,False
2020-06-13,77,False
2020-06-14,84,False
2020-06-15,82,False
2020-06-16,77,False
2020-06-17,86,False
2020-06-18,73,False
2020-06-19,72,False
2020-06-20,75,False
2020-06-21,75,False
2020-06-22,75,False
2020-06-23,81,False
2020-06-24,88,False
2020-06-25,92,False
2020-06-26,74,False
2020-06-27,74,False
2020-06-28,75,False
2020-06-29,82,False
2020-06-30,83,False
2020-07-01,90,False
2020-07-02,77,False
2020-07-03,71,False
2020-07-04,65,False
2020-07-05,79,False
2020-07-06,74,False
2020-07-07,81,False
2020-07-08,74,False
2020-07-09,74,False
2020-07-10,76,False
2020-07-11,72,False
2020-07-12,80,False
2020-07-13,86,False
2020-07-14,82,False
2020-07-15,76,False
2020-07-16,84,False
2020-07-17,84,False
2020-07-18,72,False
2020-07-19,67,False
2020-07-20,77,False
2020-07-21,71,False
2020-07-22,71,False
2020-07-23,74,False
2020-07-24,66,False
2020-07-25,66,False
2020-07-26,65,False
2020-07-27,69,False
2020-07-28,83,False
2020-07-29,68,False
2020-07-30,71,False
2020-07-31,73,False
2020-08-01,57,False
2020-08-02,57,False
2020-08-03,65,False
2020-08-04,70,False
2020-08-05,75,False
2020-08-06,73,False
2020-08-07,71,False
2020-08-08,66,False
2020-08-09,74,False
2020-08-10,86,False
2020-08-11,76,False
2020-08-12,69,False
2020-08-13,75,False
2020-08-14,65,False
2020-08-15,69,False
2020-08-16,69,False
2020-08-17,75,False
2020-08-18,82,False
2020-08-19,72,False
2020-08-20,72,False
2020-08-21,68,False
2020-08-22,63,False
2020-08-23,66,False
2020-08-24,75,False
2020-08-25,76,False
2020-08-26,72,False
2020-08-27,73,False
2020-08-28,63,False
2020-08-29,67,False
2020-08-30,72,False
2020-08-31,69,False
2020-09-01,82,False
2020-09-02,73,False
2020-09-03,76,False
2020-09-04,75,False
2020-09-05,64,False
2020-09-06,70,False
2020-09-07,70,False
2020-09-08,77,False
2020-09-09,76,False
2020-09-10,70,False
2020-09-11,63,False
2020-09-12,72,False
2020-09-13,71,False
2020-09-14,73,False
2020-09-15,73,False
2020-09-16,80,False
2020-09-17,77,False
2020-09-18,64,False
2020-09-19,60,False
2020-09-20,62,False
2020-09-21,69,False
2020-09-22,78,False
2020-09-23,80,False
2020-09-24,76,False
2020-09-25,64,False
2020-09-26,75,False
2020-09-27,72,False
2020-09-28,68,False
2020-09-29,87,False
2020-09-30,87,False
2020-10-01,81,False
2020-10-02,73,False
2020-10-03,68,False
2020-10-04,66,False
2020-10-05,78,False
2020-10-06,83,False
2020-10-07,81,False
2020-10-08,79,False
2020-10-09,78,False
2020-10-10,68,False
2020-10-11,76,False
2020-10-12,72,False
2020-10-13,72,False
2020-10-14,90,False
2020-10-15,85,False
2020-10-16,78,False
2020-10-17,71,False
2020-10-18,80,False
2020-10-19,76,False
2020-10-20,88,False
2020-10-21,84,False
2020-10-22,100,False
2020-10-23,72,False
2020-10-24,68,False
2020-10-25,61,False
2020-10-26,72,False
2020-10-27,65,False
2020-10-28,82,False
2020-10-29,69,False
2020-10-30,72,False
2020-10-31,67,False
2020-11-01,67,False
2020-11-02,76,False
2020-11-03,73,False
2020-11-04,66,False
2020-11-05,63,False
2020-11-06,66,False
2020-11-07,68,False
2020-11-08,68,False
2020-11-09,76,False
2020-11-10,70,False
2020-11-11,82,False
2020-11-12,69,False
2020-11-13,69,False
2020-11-14,59,False
2020-11-15,69,False
2020-11-16,71,False
2020-11-17,78,False
2020-11-18,70,False
2020-11-19,67,False
2020-11-20,71,False
2020-11-21,68,False
2020-11-22,62,False
2020-11-23,73,False
2020-11-24,71,False
2020-11-25,69,False
2020-11-26,68,False
2020-11-27,64,False
2020-11-28,67,False
2020-11-29,79,False
2020-11-30,72,False
2020-12-01,75,False
2020-12-02,77,False
2020-12-03,79,False
2020-12-04,59,False
2020-12-05,71,False
2020-12-06,70,False
2020-12-07,74,False
2020-12-08,67,False
2020-12-09,64,False
2020-12-10,76,False
2020-12-11,68,False
2020-12-12,72,False
2020-12-13,66,False
2020-12-14,80,False
2020-12-15,79,False
2020-12-16,80,False
2020-12-17,73,False
2020-12-18,66,False
2020-12-19,60,False
2020-12-20,71,False
2020-12-21,69,False
2020-12-22,63,False
2020-12-23,75,False
2020-12-24,63,False
2020-12-25,66,False
2020-12-26,63,False
2020-12-27,68,False
2020-12-28,67,False
2020-12-29,75,False
2020-12-30,76,False
2020-12-31,65,False
2021-01-01,41,False
2021-01-02,45,False
2021-01-03,48,False
2021-01-04,55,False
2021-01-05,53,False
2021-01-06,50,False
2021-01-07,49,False
2021-01-08,48,False
2021-01-09,48,False
2021-01-10,43,False
2021-01-11,54,False
2021-01-12,60,False
2021-01-13,47,False
2021-01-14,50,False
2021-01-15,47,False
2021-01-16,47,False
2021-01-17,39,False
2021-01-18,54,False
2021-01-19,57,False
2021-01-20,54,False
2021-01-21,46,False
2021-01-22,47,False
2021-01-23,51,False
2021-01-24,49,False
2021-01-25,57,False
2021-01-26,53,False
2021-01-27,50,False
2021-01-28,54,False
2021-01-29,51,False
2021-01-30,50,False
2021-01-31,48,False
2021-02-01,53,False
2021-02-02,58,False
2021-02-03,56,False
2021-02-04,61,False
2021-02-05,54,False
2021-02-06,47,False
2021-02-07,49,False
2021-02-08,52,False
2021-02-09,50,False
2021-02-10,53,False
2021-02-11,57,False
2021-02-12,47,False
2021-02-13,51,False
2021-02-14,53,False
2021-02-15,52,False
2021-02-16,57,False
2021-02-17,50,False
2021-02-18,57,False
2021-02-19,48,False
2021-02-20,55,False
2021-02-21,55,False
2021-02-22,51,False
2021-02-23,56,False
2021-02-24,51,False
2021-02-25,58,False
2021-02-26,45,False
2021-02-27,46,False
2021-02-28,50,False
2021-03-01,53,False
2021-03-02,61,False
2021-03-03,59,False
2021-03-04,61,False
2021-03-05,51,False
2021-03-06,45,False
2021-03-07,58,False
2021-03-08,52,False
2021-03-09,57,False
2021-03-10,59,False
2021-03-11,47,False
2021-03-12,45,False
2021-03-13,50,False
2021-03-14,52,False
2021-03-15,55,False
2021-03-16,52,False
2021-03-17,61,False
2021-03-18,56,False
2021-03-19,49,False
2021-03-20,53,False
2021-03-21,54,False
2021-03-22,58,False
2021-03-23,73,False
2021-03-24,100,False
2021-03-25,54,False
2021-03-26,53,False
2021-03-27,69,False
2021-03-28,43,False
2021-03-29,46,False
2021-03-30,50,False
2021-03-31,54,False
2021-04-01,48,False
2021-04-02,48,False
2021-04-03,41,False
2021-04-04,48,False
2021-04-05,49,False
2021-04-06,58,False
2021-04-07,50,False
2021-04-08,51,False
2021-04-09,51,False
2021-04-10,47,False
2021-04-11,52,False
2021-04-12,49,False
2021-04-13,55,False
2021-04-14,47,False
2021-04-15,44,False
2021-04-16,47,False
2021-04-17,52,False
2021-04-18,47,False
2021-04-19,51,False
2021-04-20,53,False
2021-04-21,50,False
2021-04-22,51,False
2021-04-23,48,False
2021-04-24,47,False
2021-04-25,45,False
2021-04-26,50,False
2021-04-27,43,False
2021-04-28,52,False
2021-04-29,50,False
2021-04-30,46,False
2021-05-01,41,False
2021-05-02,37,False
2021-05-03,51,False
2021-05-04,51,False
2021-05-05,48,False
2021-05-06,43,False
2021-05-07,52,False
2021-05-08,45,False
2021-05-09,40,False
2021-05-10,41,False
2021-05-11,48,False
2021-05-12,48,False
2021-05-13,45,False
2021-05-14,50,False
2021-05-15,46,False
2021-05-16,50,False
2021-05-17,47,False
2021-05-18,56,False
2021-05-19,50,False
2021-05-20,61,False
2021-05-21,53,False
2021-05-22,47,False
2021-05-23,47,False
2021-05-24,53,False
2021-05-25,50,False
2021-05-26,51,False
2021-05-27,51,False
2021-05-28,46,False
2021-05-29,50,False
2021-05-30,51,False
2021-05-31,53,False
2021-06-01,53,False
2021-06-02,50,False
2021-06-03,44,False
2021-06-04,48,False
2021-06-05,53,False
2021-06-06,48,False
2021-06-07,48,False
2021-06-08,48,False
2021-06-09,61,False
2021-06-10,57,False
2021-06-11,49,False
2021-06-12,46,False
2021-06-13,53,False
2021-06-14,53,False
2021-06-15,55,False
2021-06-16,61,False
2021-06-17,52,False
2021-06-18,46,False
2021-06-19,51,False
2021-06-20,52,False
2021-06-21,52,False
2021-06-22,52,False
2021-06-23,47,False
2021-06-24,53,False
2021-06-25,46,False
2021-06-26,51,False
2021-06-27,44,False
2021-06-28,49,False
2021-06-29,51,False
2021-06-30,44,False
2021-07-01,67,False
2021-07-02,65,False
2021-07-03,73,False
2021-07-04,82,False
2021-07-05,77,False
2021-07-06,72,False
2021-07-07,68,False
2021-07-08,72,False
2021-07-09,69,False
2021-07-10,63,False
2021-07-11,66,False
2021-07-12,62,False
2021-07-13,74,False
2021-07-14,80,False
2021-07-15,73,False
2021-07-16,72,False
2021-07-17,74,False
2021-07-18,66,False
2021-07-19,59,False
2021-07-20,64,False
2021-07-21,67,False
2021-07-22,67,False
2021-07-23,71,False
2021-07-24,64,False
2021-07-25,72,False
2021-07-26,58,False
2021-07-27,75,False
2021-07-28,75,False
2021-07-29,79,False
2021-07-30,68,False
2021-07-31,71,False
2021-08-01,73,False
2021-08-02,72,False
2021-08-03,72,False
2021-08-04,69,False
2021-08-05,73,False
2021-08-06,63,False
2021-08-07,77,False
2021-08-08,74,False
2021-08-09,69,False
2021-08-10,71,False
2021-08-11,79,False
2021-08-12,71,False
2021-08-13,64,False
2021-08-14,62,False
2021-08-15,60,False
2021-08-16,77,False
2021-08-17,72,False
2021-08-18,73,False
2021-08-19,76,False
2021-08-20,71,False
2021-08-21,74,False
2021-08-22,75,False
2021-08-23,74,False
2021-08-24,75,False
2021-08-25,80,False
2021-08-26,75,False
2021-08-27,65,False
2021-08-28,68,False
2021-08-29,72,False
2021-08-30,83,False
2021-08-31,81,False
2021-09-01,74,False
2021-09-02,74,False
2021-09-03,85,False
2021-09-04,73,False
2021-09-05,74,False
2021-09-06,75,False
2021-09-07,89,False
2021-09-08,82,False
2021-09-09,89,False
2021-09-10,78,False
2021-09-11,79,False
2021-09-12,65,False
2021-09-13,84,False
2021-09-14,82,False
2021-09-15,72,False
2021-09-16,87,False
2021-09-17,76,False
2021-09-18,62,False
2021-09-19,70,False
2021-09-20,73,False
2021-09-21,84,False
2021-09-22,86,False
2021-09-23,87,False
2021-09-24,84,False
2021-09-25,71,False
2021-09-26,80,False
2021-09-27,86,False
2021-09-28,86,False
2021-09-29,86,False
2021-09-30,85,False
2021-10-01,92,False
2021-10-02,76,False
2021-10-03,63,False
2021-10-04,74,False
2021-10-05,76,False
2021-10-06,87,False
2021-10-07,90,False
2021-10-08,73,False
2021-10-09,80,False
2021-10-10,67,False
2021-10-11,72,False
2021-10-12,73,False
2021-10-13,73,False
2021-10-14,76,False
2021-10-15,67,False
2021-10-16,73,False
2021-10-17,72,False
2021-10-18,69,False
2021-10-19,78,False
2021-10-20,90,False
2021-10-21,75,False
2021-10-22,70,False
2021-10-23,63,False
2021-10-24,70,False
2021-10-25,84,False
2021-10-26,77,False
2021-10-27,75,False
2021-10-28,72,False
2021-10-29,79,False
2021-10-30,74,False
2021-10-31,65,False
2021-11-01,80,False
2021-11-02,82,False
2021-11-03,78,False
2021-11-04,75,False
2021-11-05,69,False
2021-11-06,65,False
2021-11-07,67,False
2021-11-08,77,False
2021-11-09,97,False
2021-11-10,79,False
2021-11-11,76,False
2021-11-12,84,False
2021-11-13,72,False
2021-11-14,59,False
2021-11-15,87,False
2021-11-16,68,False
2021-11-17,69,False
2021-11-18,80,False
2021-11-19,63,False
2021-11-20,72,False
2021-11-21,64,False
2021-11-22,69,False
2021-11-23,73,False
2021-11-24,80,False
2021-11-25,72,False
2021-11-26,58,False
2021-11-27,70,False
2021-11-28,63,False
2021-11-29,74,False
2021-11-30,82,False
