date,MSFT,isPartial
2021-12-01,47,False
2021-12-02,41,False
2021-12-03,47,False
2021-12-04,15,False
2021-12-05,10,False
2021-12-06,42,False
2021-12-07,48,False
2021-12-08,49,False
2021-12-09,41,False
2021-12-10,45,False
2021-12-11,15,False
2021-12-12,10,False
2021-12-13,40,False
2021-12-14,49,False
2021-12-15,51,False
2021-12-16,47,False
2021-12-17,49,False
2021-12-18,12,False
2021-12-19,8,False
2021-12-20,42,False
2021-12-21,44,False
2021-12-22,45,False
2021-12-23,42,False
2021-12-24,21,False
2021-12-25,9,False
2021-12-26,6,False
2021-12-27,44,False
2021-12-28,46,False
2021-12-29,43,False
2021-12-30,40,False
2021-12-31,37,False
2022-01-01,7,False
2022-01-02,6,False
2022-01-03,23,False
2022-01-04,47,False
2022-01-05,24,False
2022-01-06,23,False
2022-01-07,26,False
2022-01-08,10,False
2022-01-09,6,False
2022-01-10,30,False
2022-01-11,26,False
2022-01-12,23,False
2022-01-13,23,False
2022-01-14,26,False
2022-01-15,8,False
2022-01-16,9,False
2022-01-17,9,False
2022-01-18,54,False
2022-01-19,41,False
2022-01-20,32,False
2022-01-21,38,False
2022-01-22,15,False
2022-01-23,9,False
2022-01-24,52,False
2022-01-25,86,False
2022-01-26,100,False
2022-01-27,45,False
2022-01-28,44,False
2022-01-29,12,False
2022-01-30,7,False
2022-01-31,33,False
2022-02-01,31,False
2022-02-02,35,False
2022-02-03,40,False
2022-02-04,31,False
2022-02-05,10,False
2022-02-06,6,False
2022-02-07,27,False
2022-02-08,29,False
2022-02-09,23,False
2022-02-10,23,False
2022-02-11,27,False
2022-02-12,10,False
2022-02-13,6,False
2022-02-14,28,False
2022-02-15,29,False
2022-02-16,25,False
2022-02-17,25,False
2022-02-18,27,False
2022-02-19,9,False
2022-02-20,5,False
2022-02-21,11,False
2022-02-22,29,False
2022-02-23,26,False
2022-02-24,43,False
2022-02-25,29,False
2022-02-26,9,False
2022-02-27,5,False
2022-02-28,27,False
2022-03-01,24,False
2022-03-02,25,False
2022-03-03,21,False
2022-03-04,24,False
2022-03-05,8,False
2022-03-06,5,False
2022-03-07,30,False
2022-03-08,28,False
2022-03-09,24,False
2022-03-10,24,False
2022-03-11,23,False
2022-03-12,8,False
2022-03-13,5,False
2022-03-14,24,False
2022-03-15,23,False
2022-03-16,26,False
2022-03-17,24,False
2022-03-18,25,False
2022-03-19,8,False
2022-03-20,5,False
2022-03-21,23,False
2022-03-22,23,False
2022-03-23,20,False
2022-03-24,20,False
2022-03-25,22,False
2022-03-26,6,False
2022-03-27,4,False
2022-03-28,24,False
2022-03-29,26,False
2022-03-30,24,False
2022-03-31,20,False
2022-04-01,19,False
2022-04-02,7,False
2022-04-03,4,False
2022-04-04,24,False
2022-04-05,18,False
2022-04-06,22,False
2022-04-07,19,False
2022-04-08,17,False
2022-04-09,6,False
2022-04-10,5,False
2022-04-11,23,False
2022-04-12,21,False
2022-04-13,20,False
2022-04-14,18,False
2022-04-15,11,False
2022-04-16,6,False
2022-04-17,4,False
2022-04-18,22,False
2022-04-19,21,False
2022-04-20,23,False
2022-04-21,23,False
2022-04-22,23,False
2022-04-23,9,False
2022-04-24,6,False
2022-04-25,28,False
2022-04-26,75,False
2022-04-27,65,False
2022-04-28,38,False
2022-04-29,30,False
2022-04-30,12,False
2022-05-01,6,False
2022-05-02,26,False
2022-05-03,23,False
2022-05-04,23,False
2022-05-05,27,False
2022-05-06,28,False
2022-05-07,8,False
2022-05-08,6,False
2022-05-09,34,False
2022-05-10,28,False
2022-05-11,31,False
2022-05-12,34,False
2022-05-13,28,False
2022-05-14,8,False
2022-05-15,5,False
2022-05-16,26,False
2022-05-17,24,False
2022-05-18,25,False
2022-05-19,26,False
2022-05-20,25,False
2022-05-21,8,False
2022-05-22,6,False
2022-05-23,23,False
2022-05-24,26,False
2022-05-25,21,False
2022-05-26,24,False
2022-05-27,21,False
2022-05-28,7,False
2022-05-29,4,False
2022-05-30,8,False
2022-05-31,21,False
2022-06-01,21,False
2022-06-02,31,False
2022-06-03,22,False
2022-06-04,6,False
2022-06-05,4,False
2022-06-06,20,False
2022-06-07,19,False
2022-06-08,18,False
2022-06-09,17,False
2022-06-10,21,False
2022-06-11,7,False
2022-06-12,5,False
2022-06-13,30,False
2022-06-14,27,False
2022-06-15,26,False
2022-06-16,26,False
2022-06-17,21,False
2022-06-18,7,False
2022-06-19,5,False
2022-06-20,10,False
2022-06-21,21,False
2022-06-22,20,False
2022-06-23,19,False
2022-06-24,20,False
2022-06-25,7,False
2022-06-26,4,False
2022-06-27,18,False
2022-06-28,18,False
2022-06-29,19,False
2022-06-30,17,False
2022-07-01,22,False
2022-07-02,8,False
2022-07-03,5,False
2022-07-04,9,False
2022-07-05,25,False
2022-07-06,25,False
2022-07-07,26,False
2022-07-08,24,False
2022-07-09,8,False
2022-07-10,6,False
2022-07-11,26,False
2022-07-12,28,False
2022-07-13,30,False
2022-07-14,26,False
2022-07-15,28,False
2022-07-16,7,False
2022-07-17,6,False
2022-07-18,25,False
2022-07-19,26,False
2022-07-20,28,False
2022-07-21,26,False
2022-07-22,25,False
2022-07-23,7,False
2022-07-24,6,False
2022-07-25,24,False
2022-07-26,82,False
2022-07-27,82,False
2022-07-28,52,False
2022-07-29,40,False
2022-07-30,11,False
2022-07-31,8,False
2022-08-01,31,False
2022-08-02,26,False
2022-08-03,28,False
2022-08-04,28,False
2022-08-05,26,False
2022-08-06,8,False
2022-08-07,6,False
2022-08-08,28,False
2022-08-09,26,False
2022-08-10,29,False
2022-08-11,29,False
2022-08-12,28,False
2022-08-13,10,False
2022-08-14,7,False
2022-08-15,27,False
2022-08-16,29,False
2022-08-17,26,False
2022-08-18,22,False
2022-08-19,23,False
2022-08-20,7,False
2022-08-21,5,False
2022-08-22,23,False
2022-08-23,23,False
2022-08-24,21,False
2022-08-25,23,False
2022-08-26,23,False
2022-08-27,10,False
2022-08-28,6,False
2022-08-29,22,False
2022-08-30,21,False
2022-08-31,20,False
2022-09-01,23,False
2022-09-02,22,False
2022-09-03,8,False
2022-09-04,4,False
2022-09-05,8,False
2022-09-06,21,False
2022-09-07,22,False
2022-09-08,21,False
2022-09-09,21,False
2022-09-10,6,False
2022-09-11,5,False
2022-09-12,22,False
2022-09-13,27,False
2022-09-14,25,False
2022-09-15,28,False
2022-09-16,26,False
2022-09-17,8,False
2022-09-18,5,False
2022-09-19,23,False
2022-09-20,25,False
2022-09-21,26,False
2022-09-22,27,False
2022-09-23,26,False
2022-09-24,9,False
2022-09-25,5,False
2022-09-26,24,False
2022-09-27,23,False
2022-09-28,23,False
2022-09-29,23,False
2022-09-30,24,False
2022-10-01,9,False
2022-10-02,6,False
2022-10-03,24,False
2022-10-04,28,False
2022-10-05,23,False
2022-10-06,22,False
2022-10-07,26,False
2022-10-08,9,False
2022-10-09,6,False
2022-10-10,24,False
2022-10-11,25,False
2022-10-12,24,False
2022-10-13,28,False
2022-10-14,25,False
2022-10-15,8,False
2022-10-16,6,False
2022-10-17,24,False
2022-10-18,28,False
2022-10-19,25,False
2022-10-20,23,False
2022-10-21,24,False
2022-10-22,7,False
2022-10-23,6,False
2022-10-24,26,False
2022-10-25,79,False
2022-10-26,100,False
2022-10-27,57,False
2022-10-28,44,False
2022-10-29,11,False
2022-10-30,6,False
2022-10-31,27,False
2022-11-01,27,False
2022-11-02,30,False
2022-11-03,32,False
2022-11-04,34,False
2022-11-05,10,False
2022-11-06,6,False
2022-11-07,30,False
2022-11-08,27,False
2022-11-09,24,False
2022-11-10,35,False
2022-11-11,33,False
2022-11-12,10,False
2022-11-13,6,False
2022-11-14,26,False
2022-11-15,27,False
2022-11-16,25,False
2022-11-17,22,False
2022-11-18,23,False
2022-11-19,8,False
2022-11-20,6,False
2022-11-21,19,False
2022-11-22,21,False
2022-11-23,20,False
2022-11-24,10,False
2022-11-25,14,False
2022-11-26,5,False
2022-11-27,4,False
2022-11-28,20,False
2022-11-29,20,False
2022-11-30,22,False
2022-12-01,24,False
2022-12-02,21,False
2022-12-03,8,False
2022-12-04,5,False
2022-12-05,20,False
2022-12-06,21,False
2022-12-07,21,False
2022-12-08,24,False
2022-12-09,22,False
2022-12-10,7,False
2022-12-11,5,False
2022-12-12,22,False
2022-12-13,26,False
2022-12-14,25,False
2022-12-15,26,False
2022-12-16,21,False
2022-12-17,8,False
2022-12-18,4,False
2022-12-19,21,False
2022-12-20,22,False
2022-12-21,22,False
2022-12-22,24,False
2022-12-23,23,False
2022-12-24,8,False
2022-12-25,6,False
2022-12-26,8,False
2022-12-27,21,False
2022-12-28,21,False
2022-12-29,22,False
2022-12-30,20,False
2022-12-31,7,False
2023-01-01,5,False
2023-01-02,7,False
2023-01-03,18,False
2023-01-04,31,False
2023-01-05,28,False
2023-01-06,28,False
2023-01-07,8,False
2023-01-08,6,False
2023-01-09,21,False
2023-01-10,22,False
2023-01-11,23,False
2023-01-12,24,False
2023-01-13,21,False
2023-01-14,8,False
2023-01-15,5,False
2023-01-16,10,False
2023-01-17,25,False
2023-01-18,39,False
2023-01-19,25,False
2023-01-20,24,False
2023-01-21,8,False
2023-01-22,7,False
2023-01-23,30,False
2023-01-24,79,False
2023-01-25,87,False
2023-01-26,34,False
2023-01-27,29,False
2023-01-28,10,False
2023-01-29,6,False
2023-01-30,21,False
2023-01-31,23,False
2023-02-01,26,False
2023-02-02,40,False
2023-02-03,33,False
2023-02-04,9,False
2023-02-05,6,False
2023-02-06,21,False
2023-02-07,35,False
2023-02-08,48,False
2023-02-09,43,False
2023-02-10,28,False
2023-02-11,11,False
2023-02-12,7,False
2023-02-13,31,False
2023-02-14,32,False
2023-02-15,28,False
2023-02-16,27,False
2023-02-17,26,False
2023-02-18,8,False
2023-02-19,5,False
2023-02-20,10,False
2023-02-21,22,False
2023-02-22,22,False
2023-02-23,21,False
2023-02-24,20,False
2023-02-25,6,False
2023-02-26,5,False
2023-02-27,18,False
2023-02-28,19,False
2023-03-01,18,False
2023-03-02,19,False
2023-03-03,19,False
2023-03-04,7,False
2023-03-05,4,False
2023-03-06,18,False
2023-03-07,18,False
2023-03-08,18,False
2023-03-09,18,False
2023-03-10,19,False
2023-03-11,7,False
2023-03-12,6,False
2023-03-13,22,False
2023-03-14,22,False
2023-03-15,25,False
2023-03-16,31,False
2023-03-17,32,False
2023-03-18,10,False
2023-03-19,6,False
2023-03-20,29,False
2023-03-21,26,False
2023-03-22,29,False
2023-03-23,27,False
2023-03-24,27,False
2023-03-25,9,False
2023-03-26,6,False
2023-03-27,25,False
2023-03-28,21,False
2023-03-29,24,False
2023-03-30,26,False
2023-03-31,25,False
2023-04-01,8,False
2023-04-02,6,False
2023-04-03,24,False
2023-04-04,23,False
2023-04-05,21,False
2023-04-06,26,False
2023-04-07,16,False
2023-04-08,7,False
2023-04-09,6,False
2023-04-10,23,False
2023-04-11,26,False
2023-04-12,24,False
2023-04-13,22,False
2023-04-14,22,False
2023-04-15,6,False
2023-04-16,4,False
2023-04-17,26,False
2023-04-18,24,False
2023-04-19,26,False
2023-04-20,21,False
2023-04-21,20,False
2023-04-22,7,False
2023-04-23,5,False
2023-04-24,25,False
2023-04-25,80,False
2023-04-26,100,False
2023-04-27,55,False
2023-04-28,42,False
2023-04-29,11,False
2023-04-30,7,False
2023-05-01,30,False
2023-05-02,28,False
2023-05-03,27,False
2023-05-04,25,False
2023-05-05,29,False
2023-05-06,10,False
2023-05-07,6,False
2023-05-08,25,False
2023-05-09,24,False
2023-05-10,27,False
2023-05-11,29,False
2023-05-12,22,False
2023-05-13,7,False
2023-05-14,5,False
2023-05-15,25,False
2023-05-16,25,False
2023-05-17,26,False
2023-05-18,26,False
2023-05-19,26,False
2023-05-20,7,False
2023-05-21,6,False
2023-05-22,25,False
2023-05-23,27,False
2023-05-24,28,False
2023-05-25,38,False
2023-05-26,36,False
2023-05-27,12,False
2023-05-28,7,False
2023-05-29,12,False
2023-05-30,33,False
2023-05-31,29,False
2023-06-01,30,False
2023-06-02,31,False
2023-06-03,9,False
2023-06-04,6,False
2023-06-05,29,False
2023-06-06,27,False
2023-06-07,28,False
2023-06-08,26,False
2023-06-09,25,False
2023-06-10,8,False
2023-06-11,5,False
2023-06-12,27,False
2023-06-13,29,False
2023-06-14,32,False
2023-06-15,37,False
2023-06-16,39,False
2023-06-17,10,False
2023-06-18,6,False
2023-06-19,15,False
2023-06-20,29,False
2023-06-21,22,False
2023-06-22,27,False
2023-06-23,24,False
2023-06-24,7,False
2023-06-25,5,False
2023-06-26,24,False
2023-06-27,27,False
2023-06-28,26,False
2023-06-29,23,False
2023-06-30,25,False
2023-07-01,8,False
2023-07-02,6,False
2023-07-03,21,False
2023-07-04,9,False
2023-07-05,21,False
2023-07-06,25,False
2023-07-07,22,False
2023-07-08,8,False
2023-07-09,5,False
2023-07-10,23,False
2023-07-11,31,False
2023-07-12,29,False
2023-07-13,28,False
2023-07-14,33,False
2023-07-15,10,False
2023-07-16,6,False
2023-07-17,27,False
2023-07-18,58,False
2023-07-19,51,False
2023-07-20,36,False
2023-07-21,31,False
2023-07-22,8,False
2023-07-23,7,False
2023-07-24,33,False
2023-07-25,78,False
2023-07-26,77,False
2023-07-27,44,False
2023-07-28,35,False
2023-07-29,10,False
2023-07-30,7,False
2023-07-31,27,False
2023-08-01,27,False
2023-08-02,28,False
2023-08-03,28,False
2023-08-04,26,False
2023-08-05,7,False
2023-08-06,5,False
2023-08-07,23,False
2023-08-08,24,False
2023-08-09,23,False
2023-08-10,23,False
2023-08-11,20,False
2023-08-12,6,False
2023-08-13,4,False
2023-08-14,21,False
2023-08-15,20,False
2023-08-16,21,False
2023-08-17,20,False
2023-08-18,22,False
2023-08-19,6,False
2023-08-20,4,False
2023-08-21,23,False
2023-08-22,22,False
2023-08-23,23,False
2023-08-24,25,False
2023-08-25,21,False
2023-08-26,6,False
2023-08-27,4,False
2023-08-28,19,False
2023-08-29,20,False
2023-08-30,20,False
2023-08-31,21,False
2023-09-01,19,False
2023-09-02,5,False
2023-09-03,4,False
2023-09-04,7,False
2023-09-05,21,False
2023-09-06,19,False
2023-09-07,20,False
2023-09-08,20,False
2023-09-09,6,False
2023-09-10,4,False
2023-09-11,19,False
2023-09-12,19,False
2023-09-13,19,False
2023-09-14,21,False
2023-09-15,19,False
2023-09-16,6,False
2023-09-17,4,False
2023-09-18,18,False
2023-09-19,19,False
2023-09-20,19,False
2023-09-21,21,False
2023-09-22,19,False
2023-09-23,6,False
2023-09-24,5,False
2023-09-25,18,False
2023-09-26,19,False
2023-09-27,20,False
2023-09-28,18,False
2023-09-29,16,False
2023-09-30,6,False
2023-10-01,6,False
2023-10-02,18,False
2023-10-03,21,False
2023-10-04,19,False
2023-10-05,18,False
2023-10-06,18,False
2023-10-07,6,False
2023-10-08,4,False
2023-10-09,19,False
2023-10-10,20,False
2023-10-11,22,False
2023-10-12,23,False
2023-10-13,27,False
2023-10-14,7,False
2023-10-15,5,False
2023-10-16,20,False
2023-10-17,22,False
2023-10-18,21,False
2023-10-19,19,False
2023-10-20,18,False
2023-10-21,7,False
2023-10-22,4,False
2023-10-23,22,False
2023-10-24,65,False
2023-10-25,68,False
2023-10-26,37,False
2023-10-27,30,False
2023-10-28,7,False
2023-10-29,5,False
2023-10-30,20,False
2023-10-31,24,False
2023-11-01,27,False
2023-11-02,27,False
2023-11-03,30,False
2023-11-04,9,False
2023-11-05,5,False
2023-11-06,27,False
2023-11-07,30,False
2023-11-08,32,False
2023-11-09,30,False
2023-11-10,29,False
2023-11-11,11,False
2023-11-12,7,False
2023-11-13,28,False
2023-11-14,33,False
2023-11-15,34,False
2023-11-16,35,False
2023-11-17,39,False
2023-11-18,23,False
2023-11-19,10,False
2023-11-20,100,False
2023-11-21,69,False
2023-11-22,51,False
2023-11-23,17,False
2023-11-24,22,False
2023-11-25,9,False
2023-11-26,6,False
2023-11-27,28,False
2023-11-28,31,False
2023-11-29,30,False
2023-11-30,29,False
2023-12-01,29,False
2023-12-02,9,False
2023-12-03,6,False
2023-12-04,25,False
2023-12-05,27,False
2023-12-06,28,False
2023-12-07,26,False
2023-12-08,29,False
2023-12-09,9,False
2023-12-10,7,False
2023-12-11,24,False
2023-12-12,27,False
2023-12-13,30,False
2023-12-14,33,False
2023-12-15,29,False
2023-12-16,9,False
2023-12-17,7,False
2023-12-18,26,False
2023-12-19,28,False
2023-12-20,27,False
2023-12-21,23,False
2023-12-22,23,False
2023-12-23,9,False
2023-12-24,6,False
2023-12-25,6,False
2023-12-26,21,False
2023-12-27,24,False
2023-12-28,24,False
2023-12-29,22,False
2023-12-30,9,False
2023-12-31,5,False
2024-01-01,7,False
2024-01-02,26,False
2024-01-03,25,False
2024-01-04,24,False
2024-01-05,24,False
2024-01-06,9,False
2024-01-07,7,False
2024-01-08,25,False
2024-01-09,27,False
2024-01-10,30,False
2024-01-11,38,False
2024-01-12,37,False
2024-01-13,14,False
2024-01-14,7,False
2024-01-15,15,False
2024-01-16,35,False
2024-01-17,34,False
2024-01-18,35,False
2024-01-19,41,False
2024-01-20,15,False
2024-01-21,9,False
2024-01-22,38,False
2024-01-23,34,False
2024-01-24,47,False
2024-01-25,48,False
2024-01-26,40,False
2024-01-27,13,False
2024-01-28,9,False
2024-01-29,44,False
2024-01-30,100,False
2024-01-31,94,False
2024-02-01,59,False
2024-02-02,53,False
2024-02-03,16,False
2024-02-04,10,False
2024-02-05,36,False
2024-02-06,36,False
2024-02-07,37,False
2024-02-08,40,False
2024-02-09,42,False
2024-02-10,14,False
2024-02-11,9,False
2024-02-12,35,False
2024-02-13,38,False
2024-02-14,36,False
2024-02-15,37,False
2024-02-16,36,False
2024-02-17,13,False
2024-02-18,8,False
2024-02-19,14,False
2024-02-20,33,False
2024-02-21,36,False
2024-02-22,46,False
2024-02-23,40,False
2024-02-24,11,False
2024-02-25,8,False
2024-02-26,31,False
2024-02-27,31,False
2024-02-28,27,False
2024-02-29,28,False
2024-03-01,35,False
2024-03-02,11,False
2024-03-03,9,False
2024-03-04,30,False
2024-03-05,35,False
2024-03-06,36,False
2024-03-07,34,False
2024-03-08,32,False
2024-03-09,9,False
2024-03-10,7,False
2024-03-11,27,False
2024-03-12,32,False
2024-03-13,30,False
2024-03-14,37,False
2024-03-15,35,False
2024-03-16,11,False
2024-03-17,7,False
2024-03-18,31,False
2024-03-19,35,False
2024-03-20,36,False
2024-03-21,35,False
2024-03-22,32,False
2024-03-23,10,False
2024-03-24,9,False
2024-03-25,32,False
2024-03-26,28,False
2024-03-27,31,False
2024-03-28,27,False
2024-03-29,16,False
2024-03-30,7,False
2024-03-31,7,False
